partition,direction,objective,query_id,cycle_gate,cycle_weight,effective_cycle_weight,query_applicability_score,baseline_best_positive_rank,reranked_best_positive_rank,baseline_reciprocal_rank,reranked_reciprocal_rank,baseline_hit_at_3,baseline_hit_at_10,baseline_hit_at_20,reranked_hit_at_3,reranked_hit_at_10,reranked_hit_at_20
development,enzyme_to_reaction,top20,A0A7L7SES4,applicability_ge_0.60,0.15,0.15,0.8213666500763311,9,9,0.1111111111111111,0.1111111111111111,0,1,1,0,1,1
development,enzyme_to_reaction,top20,A0A7L7SES4,applicability_ge_0.60,0.2,0.2,0.8213666500763311,9,8,0.1111111111111111,0.125,0,1,1,0,1,1
development,enzyme_to_reaction,top20,A0A7L7SES4,applicability_ge_0.80,0.0,0.0,0.8213666500763311,9,9,0.1111111111111111,0.1111111111111111,0,1,1,0,1,1
development,enzyme_to_reaction,top20,A0A7L7SES4,applicability_ge_0.80,0.05,0.05,0.8213666500763311,9,9,0.1111111111111111,0.1111111111111111,0,1,1,0,1,1
development,enzyme_to_reaction,top20,A0A7L7SES4,applicability_ge_0.80,0.1,0.1,0.8213666500763311,9,9,0.1111111111111111,0.1111111111111111,0,1,1,0,1,1
development,enzyme_to_reaction,top20,A0A7L7SES4,applicability_ge_0.80,0.15,0.15,0.8213666500763311,9,9,0.1111111111111111,0.1111111111111111,0,1,1,0,1,1
development,enzyme_to_reaction,top20,A0A7L7SES4,applicability_ge_0.80,0.2,0.2,0.8213666500763311,9,8,0.1111111111111111,0.125,0,1,1,0,1,1
development,enzyme_to_reaction,top20,B5GTQ6,all,0.0,0.0,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,all,0.05,0.05,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,all,0.1,0.1,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,all,0.15,0.15,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,all,0.2,0.2,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.60,0.0,0.0,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.60,0.05,0.05,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.60,0.1,0.1,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.60,0.15,0.15,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.60,0.2,0.2,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.80,0.0,0.0,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.80,0.05,0.0,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.80,0.1,0.0,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.80,0.15,0.0,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top20,B5GTQ6,applicability_ge_0.80,0.2,0.0,0.6487741404666002,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,A0A650A7I8,all,0.0,0.0,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,all,0.05,0.05,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,all,0.1,0.1,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,all,0.15,0.15,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,all,0.2,0.2,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.60,0.0,0.0,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.60,0.05,0.05,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.60,0.1,0.1,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.60,0.15,0.15,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.60,0.2,0.2,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.80,0.0,0.0,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.80,0.05,0.05,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.80,0.1,0.1,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.80,0.15,0.15,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A650A7I8,applicability_ge_0.80,0.2,0.2,0.8864430846497602,1,1,1.0,1.0,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,all,0.0,0.0,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,all,0.05,0.05,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,all,0.1,0.1,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,all,0.15,0.15,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,all,0.2,0.2,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.60,0.0,0.0,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.60,0.05,0.05,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.60,0.1,0.1,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.60,0.15,0.15,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.60,0.2,0.2,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.80,0.0,0.0,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.80,0.05,0.05,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.80,0.1,0.1,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.80,0.15,0.15,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,A0A7L7SES4,applicability_ge_0.80,0.2,0.2,0.8798601861917185,2,2,0.5,0.5,1,1,1,1,1,1
development,enzyme_to_reaction,top3,B5GTQ6,all,0.0,0.0,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,all,0.05,0.05,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,all,0.1,0.1,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,all,0.15,0.15,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,all,0.2,0.2,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.60,0.0,0.0,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.60,0.05,0.05,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.60,0.1,0.1,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.60,0.15,0.15,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.60,0.2,0.2,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.80,0.0,0.0,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.80,0.05,0.0,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.80,0.1,0.0,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.80,0.15,0.0,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,enzyme_to_reaction,top3,B5GTQ6,applicability_ge_0.80,0.2,0.0,0.7994750079363799,21,21,0.0,0.0,0,0,0,0,0,0
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,all,0.0,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,all,0.05,0.05,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,all,0.1,0.1,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,all,0.15,0.15,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,all,0.2,0.2,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.0,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.05,0.05,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.1,0.1,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.15,0.15,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.2,0.2,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.0,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.05,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.1,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.15,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.2,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,all,0.0,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,all,0.05,0.05,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,all,0.1,0.1,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,all,0.15,0.15,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,all,0.2,0.2,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.0,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.05,0.05,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.1,0.1,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.15,0.15,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.2,0.2,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.0,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.05,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.1,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.15,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.2,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,all,0.0,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,all,0.05,0.05,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,all,0.1,0.1,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,all,0.15,0.15,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,all,0.2,0.2,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.0,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.05,0.05,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.1,0.1,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.15,0.15,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.2,0.2,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.0,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.05,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.1,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.15,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top10,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.2,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,all,0.0,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,all,0.05,0.05,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,all,0.1,0.1,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,all,0.15,0.15,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,all,0.2,0.2,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.0,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.05,0.05,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.1,0.1,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.15,0.15,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.2,0.2,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.0,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.05,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.1,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.15,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.2,0.0,0.6940520276765649,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,all,0.0,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,all,0.05,0.05,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,all,0.1,0.1,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,all,0.15,0.15,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,all,0.2,0.2,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.0,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.05,0.05,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.1,0.1,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.15,0.15,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.2,0.2,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.0,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.05,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.1,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.15,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.2,0.0,0.6498062872948861,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,all,0.0,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,all,0.05,0.05,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,all,0.1,0.1,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,all,0.15,0.15,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,all,0.2,0.2,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.0,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.05,0.05,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.1,0.1,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.15,0.15,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.2,0.2,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.0,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.05,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.1,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.15,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top20,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.2,0.0,0.7066989196982696,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,all,0.0,0.0,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,all,0.05,0.05,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,all,0.1,0.1,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,all,0.15,0.15,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,all,0.2,0.2,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.0,0.0,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.05,0.05,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.1,0.1,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.15,0.15,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.60,0.2,0.2,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
