Entry,rhea_id,source
B5A434,RHEA:25500,marts
B5A434,RHEA:25508,marts
B5A434,RHEA:28266,marts
B5A434,RHEA:32555,current
B5A434,RHEA:32679,marts
B5A434,RHEA:68708,marts
B5A435,MARTS_EXT_RXN_d86b1fdbc72d,marts
B5A435,MARTS_EXT_RXN_ed65fc0ae861,marts
B5A435,RHEA:12516,marts
B5A435,RHEA:19525,marts
B5A435,RHEA:27530,marts
B5A435,RHEA:28639,marts
B5A435,RHEA:29483,marts
B5A435,RHEA:30383,marts
B5A435,RHEA:31807,marts
B5A435,RHEA:31895,marts
B5A435,RHEA:68708,marts
B5A435,RHEA:68712,marts
B5GMG2,RHEA:32543,current;marts
B5GMG2,RHEA:56632,current
B5GRC8,RHEA:54636,current;marts
B5GS26,RHEA:19525,marts
B5GS26,RHEA:32015,current
B5GTQ6,MARTS_EXT_RXN_877408d79e1b,marts
B5GW45,RHEA:32011,current;marts
B5H135,MARTS_EXT_RXN_193d44981939,marts
B5H135,MARTS_EXT_RXN_318de1e2f880,marts
B5H135,MARTS_EXT_RXN_9239c973f487,marts
B5H135,MARTS_EXT_RXN_932a9e24c662,marts
B5H135,MARTS_EXT_RXN_cda281fba2bd,marts
B5H7H3,RHEA:54372,current;marts
B5HDJ6,RHEA:54112,current;marts
B6EXY6,RHEA:31007,current;marts
B6H063,RHEA:19825,current;marts
B6HFX8,RHEA:17653,current
B6HFX8,RHEA:78403,marts
B6HV32,RHEA:49628,current
B6HV35,RHEA:49632,current
B6K412,MARTS_EXT_RXN_000c8b710696,marts
B6K412,RHEA:16561,current;marts
B6K412,RHEA:17637,current
B6SCF4,RHEA:16965,current;marts
B6SCF5,RHEA:31895,current;marts
B6SCF6,RHEA:12516,current;marts
B6UV92,MARTS_EXT_RXN_9bfd169ae97d,marts
B8NHE0,RHEA:77071,current
B8NHE1,RHEA:77079,current
B8NHE4,RHEA:77007,current
B8PD44,MARTS_EXT_RXN_0d75732112ff,marts
B8PD44,MARTS_EXT_RXN_3ae1fc659b14,marts
B8PD44,MARTS_EXT_RXN_42bfdab7b6fd,marts
B8PD44,MARTS_EXT_RXN_cded9fefc276,marts
B8PD44,RHEA:19525,marts
B8PD44,RHEA:28639,marts
B8PD44,RHEA:29491,marts
B8PD44,RHEA:31823,marts
B8PD44,RHEA:32019,current;marts
B8PD44,RHEA:33103,current;marts
B8PD44,RHEA:33107,current
B8PD44,RHEA:33111,current;marts
B8PD44,RHEA:33119,marts
B8PD44,RHEA:33991,current;marts
B8PD44,RHEA:56556,current
B8PD44,RHEA:60016,marts
B8PQ84,RHEA:14841,marts
B8PQ84,RHEA:24316,current
B8XA41,RHEA:30463,current;marts
B8XA41,RHEA:30467,current;marts
B8XA41,RHEA:30471,current;marts
B9GSM9,RHEA:14841,marts
B9RHW5,RHEA:14901,marts
B9RXW0,RHEA:27421,current;marts
B9S9Z3,RHEA:19525,current;marts
B9S9Z3,RHEA:33991,current;marts
B9SIL7,RHEA:25536,current
B9SIL7,RHEA:81223,current
B9SIM2,RHEA:22220,current
B9SIM2,RHEA:81219,current
B9SIM3,RHEA:22220,current
B9SIM3,RHEA:54496,current
B9SIM3,RHEA:79011,current
B9T625,RHEA:22220,current;marts
B9X0J1,RHEA:31867,current;marts
BDI63083.1,MARTS_EXT_RXN_0d75732112ff,marts
BDI63083.1,MARTS_EXT_RXN_5ebefc2c5944,marts
BDI63083.1,MARTS_EXT_RXN_747e48195053,marts
BDI63083.1,RHEA:19525,marts
BDI63084.1,MARTS_EXT_RXN_747e48195053,marts
BDI63084.1,RHEA:19525,marts
BDI63085.1,RHEA:25436,marts
BDI63087.1,RHEA:34695,marts
BDI63091.1,MARTS_EXT_RXN_0d75732112ff,marts
BDI63091.1,MARTS_EXT_RXN_5ebefc2c5944,marts
BDI63091.1,MARTS_EXT_RXN_747e48195053,marts
BDI63091.1,RHEA:19525,marts
BDI63091.1,RHEA:27425,marts
BDI63091.1,RHEA:33111,marts
BDI63095.1,RHEA:34695,marts
BDI63096.1,RHEA:34695,marts
BDI63099.1,MARTS_EXT_RXN_0d75732112ff,marts
BDI63099.1,MARTS_EXT_RXN_5ebefc2c5944,marts
BDI63099.1,MARTS_EXT_RXN_747e48195053,marts
BDI63099.1,RHEA:19525,marts
BDI63099.1,RHEA:33111,marts
BDI63103.1,RHEA:73983,marts
BDI63106.1,MARTS_EXT_RXN_37c622385e92,marts
BDI63107.1,MARTS_EXT_RXN_4ffa9a18599e,marts
BDI63107.1,RHEA:19525,marts
BDI63107.1,RHEA:33103,marts
BDI63108.1,MARTS_EXT_RXN_747e48195053,marts
BDI63108.1,RHEA:19525,marts
BDI63108.1,RHEA:33103,marts
BDI63109.1,MARTS_EXT_RXN_4ffa9a18599e,marts
BDI63109.1,RHEA:19525,marts
BDI63109.1,RHEA:33103,marts
BDI63110.1,MARTS_EXT_RXN_0d75732112ff,marts
BDI63110.1,MARTS_EXT_RXN_5ebefc2c5944,marts
BDI63110.1,MARTS_EXT_RXN_747e48195053,marts
BDI63110.1,RHEA:19525,marts
BDI63110.1,RHEA:27425,marts
BDI63111.1,MARTS_EXT_RXN_848e51b53c9f,marts
BDI63113.1,RHEA:32027,marts
BDI63114.1,RHEA:19525,marts
BDI63116.1,MARTS_EXT_RXN_0d75732112ff,marts
BDI63116.1,MARTS_EXT_RXN_5ebefc2c5944,marts
BDI63116.1,MARTS_EXT_RXN_747e48195053,marts
BDI63116.1,RHEA:19525,marts
BDI63116.1,RHEA:33111,marts
BDI63117.1,MARTS_EXT_RXN_0d75732112ff,marts
BDI63117.1,MARTS_EXT_RXN_5ebefc2c5944,marts
BDI63117.1,RHEA:19525,marts
BDI63117.1,RHEA:27425,marts
BDI63117.1,RHEA:33111,marts
BDI63118.1,RHEA:34695,marts
BDI63121.1,RHEA:28639,marts
BDI63123.1,RHEA:29499,marts
BDI63123.1,RHEA:73983,marts
BDI63124.1,MARTS_EXT_RXN_4b39e8d478ce,marts
BDI63124.1,MARTS_EXT_RXN_4ffa9a18599e,marts
BDO24661.1,MARTS_EXT_RXN_4ffa9a18599e,marts
BDO24661.1,MARTS_EXT_RXN_848e51b53c9f,marts
C0KWV3,RHEA:68708,current;marts
C0KWV4,RHEA:32679,current;marts
C0KWV5,RHEA:68708,current;marts
C0KWV6,RHEA:32679,current;marts
C0KWV7,RHEA:68708,current;marts
C0PPM5,MARTS_EXT_RXN_697ad0951949,marts
C0PPM5,MARTS_EXT_RXN_faf8834b256f,marts
C0PPM5,RHEA:25464,marts
C0PPM5,RHEA:25472,marts
C0PPM5,RHEA:27425,marts
C0PPM5,RHEA:31439,current
C0PPR1,RHEA:15809,current
C0PPR1,RHEA:68708,marts
C0PT35,MARTS_EXT_RXN_dd89a5b3606f,marts
C0PT35,RHEA:25488,marts
C0PT35,RHEA:25496,marts
C0PT35,RHEA:32543,current;marts
C0PTH8,MARTS_EXT_RXN_96ac57c79326,marts
C0PTH8,RHEA:16965,marts
C0PTH8,RHEA:25488,marts
C0PTH8,RHEA:25492,current
C0PTH8,RHEA:25496,marts
C0PTH8,RHEA:25500,marts
C0PTH8,RHEA:25504,marts
C0SSW7,RHEA:14841,marts
C1K5M2,RHEA:11328,current
C1K5M3,RHEA:25504,marts
C1K5M3,RHEA:27830,current
C3RSF5,RHEA:25488,marts
C3RSF5,RHEA:25662,current
C5H3I7,RHEA:26081,marts
C5H3I7,RHEA:28266,marts
C5H3I7,RHEA:28643,marts
C5H3I7,RHEA:32699,marts
C5I6F7,RHEA:28294,marts
C5I6F7,RHEA:31895,marts
C5I9X1,RHEA:59904,current
C5I9X1,RHEA:60680,current
C5I9X1,RHEA:60684,current
C5I9X1,RHEA:60688,current
C5I9X1,RHEA:60692,current
C5YHH7,RHEA:28643,current;marts
C5YHI2,RHEA:32699,current;marts
C5YHZ9,RHEA:28294,marts
C5YHZ9,RHEA:31895,marts
C5YN30,RHEA:26081,marts
C5YN30,RHEA:30471,marts
C7ASI9,MARTS_EXT_RXN_33b3f74378db,marts
C7ASI9,RHEA:32539,current
C7E5V7,RHEA:27425,current;marts
C7E5V8,RHEA:27425,current;marts
C7E5V9,RHEA:27425,current;marts
C7E5W0,RHEA:27425,current;marts
C7PLV2,RHEA:28639,current;marts
C7QAD7,MARTS_EXT_RXN_a5374cc39ade,marts
C7QAD7,MARTS_EXT_RXN_f5414ceb0f1f,marts
C7QAD7,MARTS_EXT_RXN_fa03c166bbd7,marts
C7SCX0,RHEA:31007,marts
C8VE79,RHEA:65168,current
C8XPS0,MARTS_EXT_RXN_7b0cfb7bb82c,marts
C8XPS0,RHEA:33983,current
C9E894,MARTS_EXT_RXN_68d7c7a6b97f,marts
C9E894,RHEA:32295,current
C9E894,RHEA:32299,current
C9K1X5,RHEA:41628,current;marts
C9K1X6,RHEA:56820,current
C9K1X7,RHEA:56824,current
C9K2Q3,RHEA:17653,current
C9K2Q3,RHEA:26245,current;marts
C9Z4F7,MARTS_EXT_RXN_b1f6de0feffa,marts
D0UZK2,RHEA:29511,current;marts
D0VFU8,MARTS_EXT_RXN_68d7c7a6b97f,marts
D0VMR6,MARTS_EXT_RXN_ed65fc0ae861,marts
D0VMR6,RHEA:31807,current;marts
D0VMR6,RHEA:31831,current
D0VMR7,MARTS_EXT_RXN_ed65fc0ae861,marts
D0VMR7,RHEA:31807,current;marts
D0VMR7,RHEA:31831,current
D0VMR8,MARTS_EXT_RXN_ed65fc0ae861,marts
D0VMR8,RHEA:31807,current;marts
D0VMR8,RHEA:31831,current
D1MJ52,RHEA:12516,marts
D2B747,RHEA:31823,marts
D2B747,RHEA:54048,current
D2K762,MARTS_EXT_RXN_68d7c7a6b97f,marts
D2K762,RHEA:32295,current
D2K762,RHEA:32299,current
D2X8G0,RHEA:14841,marts
D2X8G1,RHEA:22220,marts
D2X8G2,RHEA:14841,marts
D2X8Y8,RHEA:22220,marts
D2XEB3,RHEA:22220,marts
D2YZP9,RHEA:28266,current;marts
D3KYU2,RHEA:32571,current;marts
D4IIJ0,RHEA:22220,marts
D4IIJ1,RHEA:22220,marts
D5KXD2,RHEA:10940,marts
D5KXD2,RHEA:16965,current;marts
D5KXD2,RHEA:25500,current;marts
D5KXD2,RHEA:26081,marts
D5KXD2,RHEA:28266,marts
D5KXD2,RHEA:28294,current;marts
D5KXD2,RHEA:31895,current;marts
D5KXD2,RHEA:32031,marts
D5KXD2,RHEA:32691,current
D5KXD2,RHEA:68524,current
D5KXD2,RHEA:68640,current
D5KXD2,RHEA:68784,current
D5KXD2,RHEA:68788,current
D5KXD2,RHEA:68824,marts
D5KXJ0,MARTS_EXT_RXN_6d6aa67d85ad,marts
D5KXJ0,MARTS_EXT_RXN_de164cb3f0e1,marts
D5SJ87,RHEA:54692,current;marts
D5SK09,MARTS_EXT_RXN_6c1cbb35db92,marts
D5SK09,MARTS_EXT_RXN_accbb7c49b47,marts
D5SK09,RHEA:59224,current
D5SK09,RHEA:59232,current;marts
D5SK09,RHEA:59236,current;marts
D5SL78,RHEA:15809,current
D5SL78,RHEA:27530,marts
D5SL78,RHEA:56984,current
D5SL78,RHEA:68708,marts
D5SLU6,MARTS_EXT_RXN_6c7d3c1df7ff,marts
D5SLU6,RHEA:28294,marts
D7NJ68,RHEA:14621,current;marts
D7PHZ5,RHEA:19361,current
D7PHZ5,RHEA:22408,current
D7T0P8,RHEA:31007,marts
D8RLD3,RHEA:12016,marts
D8RLD3,RHEA:19525,marts
D8RLD3,RHEA:28639,marts
D8RLD3,RHEA:30427,current
D8RLD3,RHEA:31999,marts
D8RLD3,RHEA:33103,marts
D8RLD3,RHEA:33991,marts
D8RLD3,RHEA:68712,marts
D8RNZ9,RHEA:10940,marts
D8RNZ9,RHEA:24116,current
D8RNZ9,RHEA:27530,current;marts
D8RNZ9,RHEA:68708,marts
D9J0D3,MARTS_EXT_RXN_fb686c0d23a3,marts
D9J0D4,MARTS_EXT_RXN_fb686c0d23a3,marts
D9J0D5,MARTS_EXT_RXN_fb686c0d23a3,marts
D9XD61,RHEA:30951,marts
D9XD61,RHEA:54044,current
D9XDR8,RHEA:33103,marts
D9XDR8,RHEA:53640,current
E2E2N3,MARTS_EXT_RXN_e275424c414b,marts
E2E2N3,RHEA:16965,marts
E2E2N3,RHEA:25504,marts
E2E2N3,RHEA:32559,marts
E2E2N3,RHEA:32691,current
E2E2N3,RHEA:68824,marts
E2E2N4,RHEA:10940,marts
E2E2N4,RHEA:16965,marts
E2E2N4,RHEA:25500,marts
E2E2N4,RHEA:28294,current;marts
E2E2N4,RHEA:31895,current;marts
E2E2N4,RHEA:68708,marts
E2E2N4,RHEA:68824,marts
E2E2N5,RHEA:10940,marts
E2E2N5,RHEA:16965,marts
E2E2N5,RHEA:25500,marts
E2E2N5,RHEA:28294,current;marts
E2E2N5,RHEA:31895,current;marts
E2E2N5,RHEA:68708,marts
E2E2N7,MARTS_EXT_RXN_dd89a5b3606f,marts
E2E2N7,RHEA:10940,current;marts
E2E2N7,RHEA:16965,marts
E2E2N7,RHEA:25500,current;marts
E2E2N7,RHEA:28294,marts
E2E2N7,RHEA:31895,marts
E2E2N7,RHEA:31999,current;marts
E2E2N7,RHEA:32559,marts
E2E2N7,RHEA:32679,current;marts
E2E2N7,RHEA:67400,current;marts
E2E2N7,RHEA:68708,marts
E2E2N7,RHEA:68824,marts
E2E2N8,RHEA:10940,marts
E2E2N8,RHEA:12016,current;marts
E2E2N8,RHEA:16965,marts
E2E2N8,RHEA:25500,marts
E2E2N8,RHEA:31999,marts
E2E2N8,RHEA:32679,marts
E2E2P0,MARTS_EXT_RXN_0396c90bff0f,marts
E2E2P0,MARTS_EXT_RXN_e275424c414b,marts
E2E2P0,MARTS_EXT_RXN_fc09735a9f8b,marts
E2E2P0,RHEA:10940,marts
E2E2P0,RHEA:16965,marts
E2E2P0,RHEA:25488,marts
E2E2P0,RHEA:25508,marts
E2E2P0,RHEA:32559,current;marts
E2E2P0,RHEA:32563,current
E2E2P1,MARTS_EXT_RXN_fc09735a9f8b,marts
E2E2P1,RHEA:16965,marts
E2E2P1,RHEA:25488,marts
E2E2P1,RHEA:25504,current;marts
E2E2P1,RHEA:25508,marts
E2E2P1,RHEA:32547,current
E2E2P2,MARTS_EXT_RXN_fc09735a9f8b,marts
E2E2P2,RHEA:16965,marts
E2E2P2,RHEA:25488,marts
E2E2P2,RHEA:25504,current;marts
E2E2P2,RHEA:25508,marts
E2E2P2,RHEA:32547,current
E2E2P2,RHEA:32559,marts
E2IHE0,RHEA:32703,current;marts
E2IUA6,MARTS_EXT_RXN_aecc694cdc8f,marts
E2IUA6,RHEA:30431,current
E2IUA7,RHEA:31859,current;marts
E2IUA8,MARTS_EXT_RXN_219616d40b4a,marts
E2IUA8,RHEA:31863,current
E2IUA9,RHEA:31383,current;marts
E2IUB0,RHEA:21308,current;marts
E3VWJ0,RHEA:18081,current;marts
E3W202,RHEA:30463,marts
E3W202,RHEA:30471,marts
E3W202,RHEA:31427,current
E3W202,RHEA:31431,current;marts
E3W202,RHEA:31435,current
E3W203,RHEA:30463,marts
E3W203,RHEA:30471,marts
E3W203,RHEA:31427,current
E3W203,RHEA:31431,current;marts
E3W203,RHEA:31435,current
E3W204,RHEA:30463,marts
E3W204,RHEA:30471,marts
E3W204,RHEA:31427,current
E3W204,RHEA:31431,current;marts
E3W204,RHEA:31435,current
E3W205,RHEA:28266,marts
E3W206,RHEA:25436,marts
E3W207,RHEA:31895,marts
E3W208,MARTS_EXT_RXN_2e27139e482a,marts
E3W208,MARTS_EXT_RXN_5298c5c71be1,marts
E3W326,RHEA:28266,marts
E3WDE2,RHEA:14841,marts
E3WDE2,RHEA:22220,marts
E4MYY0,RHEA:54056,marts
E4MYY0,RHEA:54060,current
E4N7E5,RHEA:53644,current;marts
E4N7E5,RHEA:53648,current;marts
E4V6I8,RHEA:30987,current;marts
E5GAF3,RHEA:28294,marts
E5GAF3,RHEA:31895,marts
E5GAF4,RHEA:28294,marts
E5GAF4,RHEA:31895,marts
E5GAF5,RHEA:28294,marts
E5GAF5,RHEA:31895,marts
E5GAF6,RHEA:30471,marts
E5GAF7,RHEA:12016,marts
E5GAF7,RHEA:19525,marts
E5GAF7,RHEA:28639,marts
E5GAF7,RHEA:33991,marts
E5GAF7,RHEA:67400,marts
E5GAF7,RHEA:73979,marts
E5GAF8,RHEA:12016,marts
E5GAG0,RHEA:28639,marts
E5GAG1,MARTS_EXT_RXN_bb0c8b67ae81,marts
E5GAG1,MARTS_EXT_RXN_cffca17c4e58,marts
E5GAG1,RHEA:26081,marts
E5GAG2,MARTS_EXT_RXN_96ac57c79326,marts
E5GAG4,RHEA:25488,marts
E5L4Y4,MARTS_EXT_RXN_ed65fc0ae861,marts
E5L4Y4,RHEA:12516,marts
E5RM29,RHEA:68712,marts
E7DN63,RHEA:31007,current;marts
E7DN64,RHEA:31007,current;marts
E7DN64,RHEA:31387,current;marts
E7DN64,RHEA:31883,current;marts
E8W6C7,RHEA:12192,current;marts
E9E766,MARTS_EXT_RXN_747e48195053,marts
E9E766,RHEA:19525,marts
E9E766,RHEA:28639,marts
E9E766,RHEA:32011,marts
E9E766,RHEA:33103,marts
E9E766,RHEA:53644,current;marts
E9E766,RHEA:53648,current;marts
E9F5E9,RHEA:17653,current
E9F5E9,RHEA:19361,current
E9F5E9,RHEA:22408,current
E9F8R9,RHEA:12016,marts
E9F8R9,RHEA:19525,marts
E9F8R9,RHEA:27530,marts
E9F8R9,RHEA:28294,marts
E9F8R9,RHEA:28639,marts
E9F8R9,RHEA:32011,marts
E9F8R9,RHEA:33103,marts
E9F8R9,RHEA:68712,marts
E9N3U9,RHEA:25504,marts
F0ZDD0,RHEA:27421,current;marts
F0ZDD0,RHEA:27425,current;marts
F0ZDD0,RHEA:68712,current;marts
F0ZK52,RHEA:12016,marts
F0ZK52,RHEA:68712,current;marts
F0ZK52,RHEA:68716,current
F0ZL92,MARTS_EXT_RXN_529b3e1ea6d5,marts
F0ZL92,RHEA:27425,current;marts
F0ZL92,RHEA:28294,marts
F0ZL92,RHEA:68712,current;marts
F0ZLU4,RHEA:53628,current;marts
F0ZPL2,MARTS_EXT_RXN_38d26f0aa1b1,marts
F0ZPL2,MARTS_EXT_RXN_7c05abd7a600,marts
F0ZPL2,MARTS_EXT_RXN_b099e0d8d67d,marts
F0ZPL2,RHEA:28294,marts
F1A1D4,MARTS_EXT_RXN_d4f733465fb3,marts
F1A1D4,RHEA:68712,current;marts
F1CKI6,MARTS_EXT_RXN_33b3f74378db,marts
F1CKI6,MARTS_EXT_RXN_dd89a5b3606f,marts
F1CKI6,RHEA:16965,marts
F1CKI6,RHEA:25488,marts
F1CKI6,RHEA:25500,marts
F1CKI6,RHEA:25504,marts
F1CKI6,RHEA:25508,marts
F1CKI6,RHEA:32539,current
F1CKI6,RHEA:32559,marts
F1CKI6,RHEA:60028,marts
F1CKI8,MARTS_EXT_RXN_33b3f74378db,marts
F1CKI8,RHEA:32539,current
F1CKI9,MARTS_EXT_RXN_33b3f74378db,marts
F1CKI9,RHEA:32539,current
F1CKJ1,RHEA:25508,marts
F1CKJ1,RHEA:32547,current
F1SWA0,RHEA:32327,current
F2XF92,RHEA:25536,marts
F2XF92,RHEA:25560,marts
F2XF92,RHEA:32003,current
F2XF93,RHEA:15809,current
F2XF93,RHEA:68708,marts
F2XF94,MARTS_EXT_RXN_33b3f74378db,marts
F2XF94,MARTS_EXT_RXN_96ac57c79326,marts
F2XF94,MARTS_EXT_RXN_dd89a5b3606f,marts
F2XF94,MARTS_EXT_RXN_e275424c414b,marts
F2XF94,MARTS_EXT_RXN_fc09735a9f8b,marts
F2XF94,RHEA:16965,marts
F2XF94,RHEA:25488,marts
F2XF94,RHEA:25500,marts
F2XF94,RHEA:25504,marts
F2XF94,RHEA:25508,marts
F2XF94,RHEA:32539,current
F2XF94,RHEA:32559,marts
F2XF94,RHEA:60028,marts
F2XF95,RHEA:25488,current;marts
F2XF95,RHEA:25496,current;marts
F2XF96,RHEA:25488,current;marts
F2XF96,RHEA:25496,current;marts
F2XF97,MARTS_EXT_RXN_faf8834b256f,marts
F2XF97,RHEA:25464,marts
F2XF97,RHEA:25472,marts
F2XF97,RHEA:28294,marts
F2XF97,RHEA:31895,current;marts
F2XF97,RHEA:33103,marts
F2XF98,MARTS_EXT_RXN_dd89a5b3606f,marts
F2XF98,RHEA:16965,marts
F2XF98,RHEA:25488,marts
F2XF98,RHEA:25496,marts
F2XF98,RHEA:32543,current;marts
F2XF98,RHEA:32559,marts
F2XF99,RHEA:27421,current;marts
F2XF99,RHEA:32691,current
F2XF99,RHEA:68824,marts
F2XFA0,MARTS_EXT_RXN_faf8834b256f,marts
F2XFA0,RHEA:25464,current;marts
F2XFA1,MARTS_EXT_RXN_96ac57c79326,marts
F2XFA1,RHEA:25488,marts
F2XFA1,RHEA:25492,current
F2XFA1,RHEA:25496,marts
F2XFA1,RHEA:25500,marts
F2XFA1,RHEA:25504,marts
F2XFA2,MARTS_EXT_RXN_dd89a5b3606f,marts
F2XFA2,RHEA:16965,marts
F2XFA2,RHEA:25488,marts
F2XFA2,RHEA:25496,marts
F2XFA2,RHEA:32543,current;marts
F2XFA4,MARTS_EXT_RXN_96ac57c79326,marts
F2XFA4,RHEA:16965,marts
F2XFA4,RHEA:25488,marts
F2XFA4,RHEA:25492,current
F2XFA4,RHEA:25496,marts
F2XFA4,RHEA:25500,marts
F2XFA4,RHEA:25504,marts
F2XFA5,MARTS_EXT_RXN_96ac57c79326,marts
F2XFA5,RHEA:16965,marts
F2XFA5,RHEA:25488,marts
F2XFA5,RHEA:25492,current
F2XFA5,RHEA:25496,marts
F2XFA5,RHEA:25500,marts
F2XFA5,RHEA:25504,marts
F2XFA6,RHEA:15809,current
F2XFA6,RHEA:68708,marts
F2XFA8,MARTS_EXT_RXN_8d2492a66172,marts
F2XFA8,RHEA:16965,marts
F2XFA8,RHEA:25488,current;marts
F2XFA8,RHEA:25496,current;marts
F2XFA8,RHEA:25504,marts
F2XFA8,RHEA:68708,marts
F2XFB2,MARTS_EXT_RXN_0216267ce7f4,marts
F2XFB2,MARTS_EXT_RXN_29bbf964d264,marts
F2XFB2,MARTS_EXT_RXN_3abc72608e40,marts
F2XFB2,MARTS_EXT_RXN_4fcf7c82c333,marts
F2XFB2,RHEA:13873,current
F2XFB2,RHEA:25548,current
F4Q7D4,RHEA:53628,current;marts
F6I4Y2,RHEA:28294,marts
F6I4Y2,RHEA:31895,marts
F6M8I0,MARTS_EXT_RXN_dd89a5b3606f,marts
F6M8I0,RHEA:10940,marts
F6M8I0,RHEA:12869,current
F6M8I0,RHEA:28266,marts
F6M8I0,RHEA:32555,current
F6M8I0,RHEA:68528,current
F8JK18,RHEA:78987,current;marts
F8JSS1,MARTS_EXT_RXN_1f7cef5e91c2,marts
F8JSS1,RHEA:81103,current
F8TWC9,RHEA:12016,marts
F8UL80,RHEA:12516,current;marts
F8UL81,RHEA:28294,current;marts
F8WQD0,RHEA:31847,current;marts
G0Y286,MARTS_EXT_RXN_8d049834636c,marts
G0Y287,MARTS_EXT_RXN_412a1f752827,marts
G0Y287,MARTS_EXT_RXN_4e8885af0277,marts
G0Y287,MARTS_EXT_RXN_68d7c7a6b97f,marts
G0Y287,MARTS_EXT_RXN_78f709de4b7c,marts
G0Y288,MARTS_EXT_RXN_87203dec8e34,marts
G0Y288,MARTS_EXT_RXN_df06835b65dd,marts
G0Y7D1,RHEA:32691,current
G0Y7D1,RHEA:68824,marts
G0Y7D2,MARTS_EXT_RXN_fc09735a9f8b,marts
G0Y7D2,RHEA:68644,current
G0Y7D3,MARTS_EXT_RXN_fc09735a9f8b,marts
G0Y7D3,RHEA:25508,marts
G0Y7D3,RHEA:32547,current
G0Y7D3,RHEA:68644,current
G1DGI7,MARTS_EXT_RXN_5d8d9a77365d,marts
G1DGI7,RHEA:32075,current
G1JUH1,MARTS_EXT_RXN_8d2492a66172,marts
G1JUH1,RHEA:10940,marts
G1JUH1,RHEA:12869,current
G1JUH1,RHEA:16965,current;marts
G1JUH1,RHEA:25484,current
G1JUH1,RHEA:32687,current;marts
G1JUH4,RHEA:10940,marts
G1JUH5,RHEA:32543,marts
G2P5T1,RHEA:53616,current;marts
G3CCC0,RHEA:32703,current;marts
G3CCC1,RHEA:34463,current;marts
G3E4M4,RHEA:14841,current;marts
G3E4M6,RHEA:14841,current;marts
G5CV35,MARTS_EXT_RXN_96ac57c79326,marts
G5CV38,RHEA:14841,marts
G5CV40,RHEA:30471,marts
G5CV42,MARTS_EXT_RXN_1428f098b24c,marts
G5CV43,MARTS_EXT_RXN_ed65fc0ae861,marts
G5CV44,MARTS_EXT_RXN_ed65fc0ae861,marts
G5CV44,RHEA:68512,marts
G5CV45,RHEA:31811,current;marts
G5CV46,RHEA:31811,current;marts
G5CV48,RHEA:32543,marts
G5CV50,RHEA:22220,marts
G5CV51,MARTS_EXT_RXN_22bda90ee992,marts
G5CV52,MARTS_EXT_RXN_a034669a1e40,marts
G5CV52,RHEA:10940,marts
G5CV52,RHEA:16965,current;marts
G5CV52,RHEA:25500,current;marts
G5CV52,RHEA:26081,marts
G5CV52,RHEA:27421,marts
G5CV52,RHEA:27425,current;marts
G5CV52,RHEA:28266,marts
G5CV52,RHEA:29511,current;marts
G5CV52,RHEA:30471,current;marts
G5CV52,RHEA:31427,current
G5CV52,RHEA:32559,current;marts
G5CV52,RHEA:32691,current
G5CV52,RHEA:68400,current;marts
G5CV52,RHEA:68468,current
G5CV52,RHEA:68524,current
G5CV52,RHEA:68640,current
G5CV52,RHEA:68708,marts
G5CV52,RHEA:68788,current
G5CV52,RHEA:68824,marts
G5CV54,RHEA:25436,marts
G5CV54,RHEA:26081,current
G5CV54,RHEA:28266,marts
G5CV54,RHEA:28298,current
G5CV54,RHEA:68468,current
G5CV54,RHEA:68472,current
G5CV54,RHEA:68524,current
G5CV54,RHEA:68528,current
G5CV56,RHEA:34503,marts
G7K980,RHEA:14621,marts
G7K980,RHEA:21308,marts
G7K980,RHEA:31007,marts
G7LHE5,RHEA:31007,marts
G8GJ94,RHEA:34459,current;marts
G8GJ95,RHEA:32703,current;marts
G8GJ96,RHEA:32703,current;marts
G8H5M7,RHEA:10940,marts
G8H5M7,RHEA:12516,marts
G8H5M7,RHEA:16965,current;marts
G8H5M7,RHEA:25444,current;marts
G8H5M7,RHEA:25500,current;marts
G8H5M7,RHEA:28302,marts
G8H5M7,RHEA:31895,marts
G8H5M7,RHEA:68640,current
G8H5M7,RHEA:68776,current
G8H5M7,RHEA:68780,current
G8H5M8,RHEA:10940,marts
G8H5M8,RHEA:16965,current;marts
G8H5M8,RHEA:25500,current;marts
G8H5M8,RHEA:26081,marts
G8H5M8,RHEA:28266,marts
G8H5M8,RHEA:28294,current;marts
G8H5M8,RHEA:31895,current;marts
G8H5M8,RHEA:32031,marts
G8H5M8,RHEA:32691,current
G8H5M8,RHEA:68524,current
G8H5M8,RHEA:68640,current
G8H5M8,RHEA:68784,current
G8H5M8,RHEA:68788,current
G8H5M8,RHEA:68824,marts
G8H5M9,RHEA:10940,marts
G8H5M9,RHEA:16965,current;marts
G8H5M9,RHEA:27425,current;marts
G8H5M9,RHEA:28298,current
G8H5M9,RHEA:68508,current
G8H5M9,RHEA:68520,current
G8H5M9,RHEA:68528,current
G8H5M9,RHEA:68532,current
G8H5M9,RHEA:68640,current
G8H5N0,MARTS_EXT_RXN_a034669a1e40,marts
G8H5N0,RHEA:10940,marts
G8H5N0,RHEA:16965,current;marts
G8H5N0,RHEA:25500,current;marts
G8H5N0,RHEA:26081,marts
G8H5N0,RHEA:27425,current;marts
G8H5N0,RHEA:28266,marts
G8H5N0,RHEA:29511,current;marts
G8H5N0,RHEA:30471,current;marts
