row,protein_id,cif,norm
4302,A0AAV0J5C5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0J5C5-F1-model_v6.cif,1.0
4303,A0AAV0J5I6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0J5I6-F1-model_v6.cif,1.0
4304,A0AAV0J7T8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0J7T8-F1-model_v6.cif,0.9999999
4305,A0AAV0JAQ8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JAQ8-F1-model_v6.cif,1.0
4306,A0AAV0JB10,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JB10-F1-model_v6.cif,0.99999994
4307,A0AAV0JBE8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JBE8-F1-model_v6.cif,1.0
4308,A0AAV0JDR0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JDR0-F1-model_v6.cif,1.0
4309,A0AAV0JEN8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JEN8-F1-model_v6.cif,0.99999994
4310,A0AAV0JFC4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JFC4-F1-model_v6.cif,1.0
4311,A0AAV0JFX1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JFX1-F1-model_v6.cif,1.0
4312,A0AAV0JGN4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JGN4-F1-model_v6.cif,0.9999999
4313,A0AAV0JGY9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JGY9-F1-model_v6.cif,1.0
4314,A0AAV0JH18,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JH18-F1-model_v6.cif,0.9999999
4315,A0AAV0JHS9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JHS9-F1-model_v6.cif,1.0
4316,A0AAV0JK63,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0JK63-F1-model_v6.cif,1.0
4317,A0AAV0KDE2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KDE2-F1-model_v6.cif,1.0
4318,A0AAV0KDH8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KDH8-F1-model_v6.cif,0.9999999
4319,A0AAV0KE89,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KE89-F1-model_v6.cif,1.0
4320,A0AAV0KEA4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KEA4-F1-model_v6.cif,0.99999994
4321,A0AAV0KET4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KET4-F1-model_v6.cif,0.99999994
4322,A0AAV0KEU7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KEU7-F1-model_v6.cif,1.0
4323,A0AAV0KEZ5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KEZ5-F1-model_v6.cif,1.0
4324,A0AAV0KFJ8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KFJ8-F1-model_v6.cif,1.0
4325,A0AAV0KGE9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KGE9-F1-model_v6.cif,1.0
4326,A0AAV0KSU7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0KSU7-F1-model_v6.cif,0.99999994
4327,A0AAV0LGQ8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0LGQ8-F1-model_v6.cif,0.99999994
4328,A0AAV0LYZ5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0LYZ5-F1-model_v6.cif,1.0
4329,A0AAV0M291,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0M291-F1-model_v6.cif,1.0
4330,A0AAV0M2U9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0M2U9-F1-model_v6.cif,0.99999994
4331,A0AAV0M486,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0M486-F1-model_v6.cif,1.0
4332,A0AAV0M4D5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0M4D5-F1-model_v6.cif,0.99999994
4333,A0AAV0MPL3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0MPL3-F1-model_v6.cif,1.0
4334,A0AAV0NAD3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NAD3-F1-model_v6.cif,1.0
4335,A0AAV0NAF2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NAF2-F1-model_v6.cif,1.0
4336,A0AAV0NAR6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NAR6-F1-model_v6.cif,0.99999994
4337,A0AAV0NB37,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NB37-F1-model_v6.cif,1.0
4338,A0AAV0ND72,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0ND72-F1-model_v6.cif,0.99999994
4339,A0AAV0NEQ6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NEQ6-F1-model_v6.cif,1.0
4340,A0AAV0NFC1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NFC1-F1-model_v6.cif,0.99999994
4341,A0AAV0NQE7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NQE7-F1-model_v6.cif,1.0
4342,A0AAV0NQL5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0NQL5-F1-model_v6.cif,0.99999994
4343,A0AAV0Q676,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0Q676-F1-model_v6.cif,0.99999994
4344,A0AAV0QXX3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0QXX3-F1-model_v6.cif,1.0
4345,A0AAV0QYT6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0QYT6-F1-model_v6.cif,1.0
4346,A0AAV0QZ54,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0QZ54-F1-model_v6.cif,1.0
4347,A0AAV0QZR4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0QZR4-F1-model_v6.cif,0.99999994
4348,A0AAV0R3Q5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0R3Q5-F1-model_v6.cif,1.0
4349,A0AAV0R4I1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0R4I1-F1-model_v6.cif,1.0
4350,A0AAV0R4W5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0R4W5-F1-model_v6.cif,1.0
4351,A0AAV0R7M4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0R7M4-F1-model_v6.cif,1.0
4352,A0AAV0RA51,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0RA51-F1-model_v6.cif,0.99999994
4353,A0AAV0YL22,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0YL22-F1-model_v6.cif,1.0
4354,A0AAV0YS32,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0YS32-F1-model_v6.cif,1.0
4355,A0AAV0Z072,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0Z072-F1-model_v6.cif,1.0
4356,A0AAV0ZTX9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV0ZTX9-F1-model_v6.cif,1.0
4357,A0AAV1AGV2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1AGV2-F1-model_v6.cif,1.0
4358,A0AAV1BWK1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1BWK1-F1-model_v6.cif,0.99999994
4359,A0AAV1BZ65,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1BZ65-F1-model_v6.cif,0.99999994
4360,A0AAV1BZ98,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1BZ98-F1-model_v6.cif,1.0
4361,A0AAV1C929,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1C929-F1-model_v6.cif,1.0
4362,A0AAV1CGV7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1CGV7-F1-model_v6.cif,1.0
4363,A0AAV1CJ55,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1CJ55-F1-model_v6.cif,0.99999994
4364,A0AAV1CMZ2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1CMZ2-F1-model_v6.cif,1.0
4365,A0AAV1D2Q8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1D2Q8-F1-model_v6.cif,0.99999994
4366,A0AAV1DYE8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1DYE8-F1-model_v6.cif,0.99999994
4367,A0AAV1E4G7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1E4G7-F1-model_v6.cif,1.0
4368,A0AAV1E4Q1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1E4Q1-F1-model_v6.cif,1.0
4369,A0AAV1RQK0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1RQK0-F1-model_v6.cif,1.0
4370,A0AAV1RRY9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1RRY9-F1-model_v6.cif,0.99999994
4371,A0AAV1SKA9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1SKA9-F1-model_v6.cif,1.0
4372,A0AAV1SQN2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1SQN2-F1-model_v6.cif,1.0
4373,A0AAV1WJ38,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1WJ38-F1-model_v6.cif,1.0
4374,A0AAV1XNB4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1XNB4-F1-model_v6.cif,1.0
4375,A0AAV1YIP9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV1YIP9-F1-model_v6.cif,1.0
4376,A0AAV2C736,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2C736-F1-model_v6.cif,1.0
4377,A0AAV2D0N2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2D0N2-F1-model_v6.cif,1.0
4378,A0AAV2D6S5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2D6S5-F1-model_v6.cif,1.0
4379,A0AAV2EG26,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2EG26-F1-model_v6.cif,1.0
4380,A0AAV2EKT5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2EKT5-F1-model_v6.cif,1.0
4381,A0AAV2F031,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2F031-F1-model_v6.cif,0.99999994
4382,A0AAV2F039,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2F039-F1-model_v6.cif,1.0
4383,A0AAV2FCT4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2FCT4-F1-model_v6.cif,0.99999994
4384,A0AAV2FIP3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2FIP3-F1-model_v6.cif,0.99999994
4385,A0AAV2JY31,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV2JY31-F1-model_v6.cif,1.0
4386,A0AAV3Q3D3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV3Q3D3-F1-model_v6.cif,1.0
4387,A0AAV3Q5G3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV3Q5G3-F1-model_v6.cif,1.0
4388,A0AAV3QCA9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV3QCA9-F1-model_v6.cif,1.0
4389,A0AAV3R0L9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV3R0L9-F1-model_v6.cif,1.0
4390,A0AAV3XKL9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV3XKL9-F1-model_v6.cif,0.99999994
4391,A0AAV4ZXA9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV4ZXA9-F1-model_v6.cif,1.0
4392,A0AAV5A0D6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5A0D6-F1-model_v6.cif,1.0
4393,A0AAV5A3P1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5A3P1-F1-model_v6.cif,1.0
4394,A0AAV5ADW3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5ADW3-F1-model_v6.cif,1.0
4395,A0AAV5AKV2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5AKV2-F1-model_v6.cif,0.9999999
4396,A0AAV5BBV0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5BBV0-F1-model_v6.cif,1.0
4397,A0AAV5BEI1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5BEI1-F1-model_v6.cif,0.99999994
4398,A0AAV5BG87,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5BG87-F1-model_v6.cif,1.0
4399,A0AAV5BUX6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5BUX6-F1-model_v6.cif,0.99999994
4400,A0AAV5BWC4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5BWC4-F1-model_v6.cif,1.0
4401,A0AAV5C160,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5C160-F1-model_v6.cif,1.0
4402,A0AAV5CUL8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5CUL8-F1-model_v6.cif,1.0
4403,A0AAV5D0S9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5D0S9-F1-model_v6.cif,0.99999994
4404,A0AAV5D9G2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5D9G2-F1-model_v6.cif,1.0
4405,A0AAV5D9J3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5D9J3-F1-model_v6.cif,1.0
4406,A0AAV5DF60,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5DF60-F1-model_v6.cif,1.0
4407,A0AAV5DGU8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5DGU8-F1-model_v6.cif,1.0
4408,A0AAV5DQJ5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5DQJ5-F1-model_v6.cif,1.0
4409,A0AAV5DR18,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5DR18-F1-model_v6.cif,0.99999994
4410,A0AAV5E7A3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5E7A3-F1-model_v6.cif,1.0
4411,A0AAV5EB47,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5EB47-F1-model_v6.cif,1.0
4412,A0AAV5EEA3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5EEA3-F1-model_v6.cif,1.0
4413,A0AAV5EEL8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5EEL8-F1-model_v6.cif,0.99999994
4414,A0AAV5EGJ8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5EGJ8-F1-model_v6.cif,1.0
4415,A0AAV5F224,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5F224-F1-model_v6.cif,1.0
4416,A0AAV5FLL6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5FLL6-F1-model_v6.cif,0.99999994
4417,A0AAV5FQJ8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5FQJ8-F1-model_v6.cif,1.0
4418,A0AAV5FY13,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5FY13-F1-model_v6.cif,1.0
4419,A0AAV5G4Y4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5G4Y4-F1-model_v6.cif,1.0
4420,A0AAV5HHN3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5HHN3-F1-model_v6.cif,1.0000001
4421,A0AAV5I8F5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5I8F5-F1-model_v6.cif,1.0
4422,A0AAV5IK13,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5IK13-F1-model_v6.cif,1.0
4423,A0AAV5IY85,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5IY85-F1-model_v6.cif,1.0
4424,A0AAV5KQ58,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5KQ58-F1-model_v6.cif,0.9999999
4425,A0AAV5KQA8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5KQA8-F1-model_v6.cif,1.0
4426,A0AAV5KWK5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5KWK5-F1-model_v6.cif,0.99999994
4427,A0AAV5KY88,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5KY88-F1-model_v6.cif,0.99999994
4428,A0AAV5LFU9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5LFU9-F1-model_v6.cif,1.0000001
4429,A0AAV5LIL6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5LIL6-F1-model_v6.cif,0.99999994
4430,A0AAV5LNC8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5LNC8-F1-model_v6.cif,0.99999994
4431,A0AAV5MKC4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5MKC4-F1-model_v6.cif,0.99999994
4432,A0AAV5MKG0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5MKG0-F1-model_v6.cif,0.99999994
4433,A0AAV5MN39,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV5MN39-F1-model_v6.cif,0.99999994
4434,A0AAV6HXK5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6HXK5-F1-model_v6.cif,0.99999994
4435,A0AAV6HXU1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6HXU1-F1-model_v6.cif,1.0
4436,A0AAV6I0M2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6I0M2-F1-model_v6.cif,1.0
4437,A0AAV6I0N8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6I0N8-F1-model_v6.cif,0.99999994
4438,A0AAV6I3A2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6I3A2-F1-model_v6.cif,0.99999994
4439,A0AAV6K1M1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6K1M1-F1-model_v6.cif,1.0
4440,A0AAV6K1N2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6K1N2-F1-model_v6.cif,1.0
4441,A0AAV6K9G4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6K9G4-F1-model_v6.cif,0.99999994
4442,A0AAV6KPX8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6KPX8-F1-model_v6.cif,1.0
4443,A0AAV6L916,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6L916-F1-model_v6.cif,1.0
4444,A0AAV6LBN2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6LBN2-F1-model_v6.cif,0.99999994
4445,A0AAV6LJH7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6LJH7-F1-model_v6.cif,0.99999994
4446,A0AAV6LTK7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6LTK7-F1-model_v6.cif,1.0
4447,A0AAV6WDH2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6WDH2-F1-model_v6.cif,0.99999994
4448,A0AAV6WNM7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6WNM7-F1-model_v6.cif,1.0
4449,A0AAV6WR86,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6WR86-F1-model_v6.cif,1.0
4450,A0AAV6WU84,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6WU84-F1-model_v6.cif,1.0
4451,A0AAV6WVD7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6WVD7-F1-model_v6.cif,1.0
4452,A0AAV6X1J4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6X1J4-F1-model_v6.cif,1.0
4453,A0AAV6X628,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6X628-F1-model_v6.cif,0.99999994
4454,A0AAV6XMP3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6XMP3-F1-model_v6.cif,1.0
4455,A0AAV6XVS8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6XVS8-F1-model_v6.cif,0.99999994
4456,A0AAV6XWX5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6XWX5-F1-model_v6.cif,1.0
4457,A0AAV6Y0J1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6Y0J1-F1-model_v6.cif,1.0
4458,A0AAV6Y5J1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6Y5J1-F1-model_v6.cif,0.99999994
4459,A0AAV6YC20,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV6YC20-F1-model_v6.cif,1.0
4460,A0AAV7DYK2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7DYK2-F1-model_v6.cif,0.99999994
4461,A0AAV7E1R9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7E1R9-F1-model_v6.cif,0.99999994
4462,A0AAV7E2F7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7E2F7-F1-model_v6.cif,1.0
4463,A0AAV7E3X0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7E3X0-F1-model_v6.cif,1.0
4464,A0AAV7E405,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7E405-F1-model_v6.cif,1.0
4465,A0AAV7E609,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7E609-F1-model_v6.cif,1.0
4466,A0AAV7E991,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7E991-F1-model_v6.cif,0.99999994
4467,A0AAV7EZ23,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7EZ23-F1-model_v6.cif,1.0
4468,A0AAV7EZ58,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7EZ58-F1-model_v6.cif,1.0
4469,A0AAV7EZU1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7EZU1-F1-model_v6.cif,0.99999994
4470,A0AAV7EZV2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7EZV2-F1-model_v6.cif,0.99999994
4471,A0AAV7F0K9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7F0K9-F1-model_v6.cif,0.99999994
4472,A0AAV7F1D6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7F1D6-F1-model_v6.cif,1.0
4473,A0AAV7F2C7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7F2C7-F1-model_v6.cif,1.0
4474,A0AAV7F2L8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7F2L8-F1-model_v6.cif,1.0
4475,A0AAV7F2W7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0AAV7F2W7-F1-model_v6.cif,1.0
