query_id,overlap,jaccard,top1_changed,new_candidates,old_top1,new_top1
marts_E00596,17,0.7391304347826086,False,3,RHEA:15809,RHEA:15809
marts_E00597,15,0.6,True,5,RHEA:32019,MARTS_EXT_RXN_5ebefc2c5944
marts_E00628,14,0.5384615384615384,False,6,RHEA:34695,RHEA:34695
marts_E00648,16,0.6666666666666666,False,4,RHEA:31999,RHEA:31999
marts_E00649,18,0.8181818181818182,True,2,RHEA:41628,RHEA:31999
marts_E00650,17,0.7391304347826086,False,3,RHEA:29491,RHEA:29491
marts_E00746,14,0.5384615384615384,True,6,RHEA:68156,RHEA:29491
marts_E00793,12,0.42857142857142855,True,8,RHEA:68712,MARTS_EXT_RXN_07865104318f
marts_E00794,15,0.6,True,5,RHEA:68156,RHEA:28294
marts_E00826,13,0.48148148148148145,True,7,RHEA:41628,RHEA:29491
marts_E00827,17,0.7391304347826086,False,3,RHEA:77975,RHEA:77975
marts_E00881,17,0.7391304347826086,True,3,RHEA:41628,RHEA:29491
marts_E00882,15,0.6,False,5,RHEA:29491,RHEA:29491
marts_E01311,14,0.5384615384615384,False,6,RHEA:20912,RHEA:20912
marts_E01335,18,0.8181818181818182,True,2,RHEA:66652,RHEA:77079
