query_id,direction,ranking_objective,model_directory,secondary_model_directory,auxiliary_score_directory,score_source,top1_candidate_id,top1_score,query_nearest_library_id,query_nearest_library_similarity,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,empirical_reliability_score,empirical_reliability_tier,empirical_reliability_status,reliability_recommendation,known_associations_masked,accepted_by_policy
G1JUH4,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:16965,1.0,G1JUH1,0.9941748380661011,1.0,0.0,0.037405389989279,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
G1JUH5,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:16965,0.016211293637752533,A0A1V0QSH2,0.9948310256004333,1.0,0.0,0.3343643180410296,0.6744366744366744,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G1JUH5,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:80391,0.016052227467298508,A0A1V0QSH2,0.9948310256004333,0.6666666666666666,1.4142135381698608,0.07590532262216024,0.8470418470418472,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G1JUH5,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:16965,0.9955119490623474,A0A1V0QSH2,0.9948310256004333,1.0,0.0,0.009738883638146015,0.39999999999999997,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G5CV35,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25504,0.016393441706895828,C1K5M3,0.9996022582054138,1.0,0.0,0.09716168116578229,0.8787878787878789,0.9666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV35,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25504,0.016393441706895828,C1K5M3,0.9996022582054138,1.0,0.0,0.11249208178436446,0.7654808959156784,0.9166666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV35,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25504,0.9993351101875305,C1K5M3,0.9996022582054138,1.0,0.0,0.0,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV38,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25613,0.016393441706895828,A0A0M4M0T9,0.9960174560546875,1.0,0.0,0.10160129014704426,0.6317016317016316,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
G5CV38,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25613,0.016393441706895828,A0A0M4M0T9,0.9960174560546875,1.0,0.0,0.10936395036928766,0.5794871794871795,0.85,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
G5CV38,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25613,0.9976729154586792,A0A0M4M0T9,0.9960174560546875,1.0,0.0,0.0,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
G5CV40,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25504,0.015958767384290695,A0A1V0QSH2,0.9931451678276062,1.0,0.0,0.09462226127828086,0.7777777777777777,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G5CV40,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:34503,0.01623731479048729,A0A1V0QSH2,0.9931451678276062,1.0,0.0,0.04330441711892113,0.7413263065436978,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G5CV40,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:34503,0.9926861524581909,A0A1V0QSH2,0.9931451678276062,1.0,0.0,0.017520371320408967,0.4666666666666666,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G5CV42,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:19525,0.016393441706895828,B2KSJ5,0.9954403042793274,0.3333333333333333,1.6996731758117676,0.09649852954606365,0.5873015873015873,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV42,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:19525,0.015823235735297203,B2KSJ5,0.9954403042793274,1.0,0.0,0.10216960048540491,0.6908212560386473,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV42,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:19525,0.9896941184997559,B2KSJ5,0.9954403042793274,0.6666666666666666,3.2998316287994385,0.0,0.3333333333333333,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV43,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:10340,0.016221575438976288,Q9XJ32,0.9993892908096313,1.0,0.0,0.1538339567611361,0.8181818181818182,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV43,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:10340,0.01631411910057068,Q9XJ32,0.9993892908096313,0.3333333333333333,0.471404492855072,0.04267622653847733,0.7391304347826088,0.9166666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV43,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:10340,1.0,Q9XJ32,0.9993892908096313,0.3333333333333333,0.471404492855072,0.0,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV44,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:31811,0.016221575438976288,G5CV45,0.9989871978759766,1.0,0.0,0.09534814424520237,0.5445665445665445,0.8,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,5,True
G5CV44,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:31811,0.016393441706895828,G5CV45,0.9989871978759766,1.0,0.0,0.1100106649886904,0.582716049382716,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,5,True
G5CV44,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:31811,1.0,G5CV45,0.9989871978759766,1.0,0.0,0.00671710997084419,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,5,True
G5CV48,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:27421,0.016393441706895828,B9RXW0,0.9907703399658203,1.0,0.0,0.21710284390946868,0.8181818181818182,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G5CV48,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:27421,0.01631411910057068,B9RXW0,0.9907703399658203,1.0,0.0,0.10207467331309736,0.7413263065436979,0.9166666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G5CV48,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:27421,1.0,B9RXW0,0.9907703399658203,1.0,0.0,0.01827834534067178,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
G5CV50,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:18721,0.016221575438976288,A0A1X9ISP7,0.9978936910629272,1.0,0.0,0.12792295622421268,0.595071595071595,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV50,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:18721,0.016393441706895828,A0A1X9ISP7,0.9978936910629272,0.6666666666666666,0.471404492855072,0.1045865170833143,0.6744366744366744,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV50,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:18721,0.9983377456665039,A0A1X9ISP7,0.9978936910629272,0.6666666666666666,1.4142135381698608,0.0,0.3,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV51,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:30467,0.016129031777381897,B8XA41,0.9985849857330322,1.0,0.0,0.1277034108977074,0.7171717171717171,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV51,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:30467,0.01623731479048729,B8XA41,0.9985849857330322,1.0,0.0,0.1089878335110231,0.714975845410628,0.8833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV51,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:30467,0.998670220375061,B8XA41,0.9985849857330322,1.0,0.0,0.0,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV56,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25444,0.016211293637752533,O64961,0.9986560344696045,1.0,0.0,0.09424612073024571,0.7676767676767677,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV56,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:28302,0.01631411910057068,O64961,0.9986560344696045,0.6666666666666666,0.471404492855072,0.099407355115198,0.7943409247757073,0.8833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G5CV56,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:28302,0.997839093208313,O64961,0.9986560344696045,0.3333333333333333,0.942808985710144,0.00335899142711987,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G7K980,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:30999,0.015625,Q9SXV6,0.9991291165351868,0.6666666666666666,0.9428090453147888,0.14794523244705815,0.5873015873015873,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
G7K980,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:30999,0.01616290956735611,Q9SXV6,0.9991291165351868,1.0,0.0,0.609036736508458,0.4857142857142857,0.8166666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
G7K980,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:30999,0.9950132369995117,Q9SXV6,0.9991291165351868,0.6666666666666666,1.4142135381698608,0.02748466702730203,0.13333333333333333,0.5555555555555556,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
G7LHE5,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:31003,0.015952620655298233,Q9LS68,0.9621002674102783,0.6666666666666666,0.471404492855072,0.022144073576576218,0.5811965811965812,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G7LHE5,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:31383,0.01616290956735611,Q9LS68,0.9621002674102783,1.0,0.0,0.20728535324122818,0.8787878787878789,0.95,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G7LHE5,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:31383,0.9996675252914429,Q9LS68,0.9621002674102783,1.0,0.0,0.03367293056497679,0.5,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S4,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25560,0.016393441706895828,Q66QH3,0.9979127645492554,1.0,0.0,0.09606530492304759,0.7171717171717171,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S4,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25560,0.01623731479048729,Q66QH3,0.9979127645492554,1.0,0.0,0.08014810628997314,0.6908212560386473,0.8833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S4,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25560,0.9993351101875305,Q66QH3,0.9979127645492554,1.0,0.0,0.0,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S5,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25560,0.015893954783678055,A0A1X9ISP7,0.9958592057228088,0.6666666666666666,0.471404492855072,0.09229468888724986,0.7676767676767677,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S5,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25759,0.01577620953321457,A0A1X9ISP7,0.9958592057228088,0.6666666666666666,1.4142135381698608,0.01936688366742465,0.6908212560386473,0.8833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S5,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25560,0.9983377456665039,A0A1X9ISP7,0.9958592057228088,0.6666666666666666,0.471404492855072,0.0,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S6,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25560,0.015737704932689667,Q6Z5J6,0.9965724349021912,0.3333333333333333,0.8164966106414795,0.08960162863383618,0.7171717171717171,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S6,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25560,0.015977822244167328,Q6Z5J6,0.9965724349021912,0.6666666666666666,0.471404492855072,0.047257244724883456,0.7391304347826088,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S6,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:81231,0.9953457713127136,Q6Z5J6,0.9965724349021912,0.6666666666666666,0.471404492855072,0.0070408887450742795,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S9,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25560,0.016221575438976288,Q6Z5J6,0.9943209886550903,1.0,0.0,0.09531025593936115,0.7676767676767677,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S9,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:79011,0.015726495534181595,Q6Z5J6,0.9943209886550903,0.3333333333333333,1.4142135381698608,0.009931714918863466,0.7654808959156784,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
G9M5S9,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25560,0.9973404407501221,Q6Z5J6,0.9943209886550903,1.0,0.0,0.0,0.5,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
H2VFR7,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:63092,0.016129031777381897,A0A455R5H4,0.9463881850242615,0.6666666666666666,0.471404492855072,0.39865425426104617,0.5445665445665445,0.7333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
H2VFR7,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:63092,0.015607940033078194,A0A455R5H4,0.9463881850242615,0.6666666666666666,0.471404492855072,0.03533677911882764,0.6463768115942029,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
H2VFR7,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:33123,0.9840425252914429,A0A455R5H4,0.9463881850242615,0.6666666666666666,1.8856180906295776,0.03978520527993884,0.06666666666666667,0.4444444444444444,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
H6VLG0,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,MARTS_EXT_RXN_e9ed9dc21c00,0.015468750149011612,A0A075FA51,0.9963788986206055,1.0,0.0,0.09074965038251467,0.8181818181818182,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
H6VLG0,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,MARTS_EXT_RXN_e9ed9dc21c00,0.01623731479048729,A0A075FA51,0.9963788986206055,1.0,0.0,0.14012682253056416,0.7654808959156784,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
H6VLG0,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,MARTS_EXT_RXN_e9ed9dc21c00,0.9943483471870422,A0A075FA51,0.9963788986206055,1.0,0.0,0.016894784325551,0.39999999999999997,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
H9C6R1,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:12016,0.016393441706895828,Q6Q3H3,0.9967575073242188,1.0,0.0,0.09714927581703693,0.5584415584415584,0.8,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
H9C6R1,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:12016,0.016020864248275757,Q6Q3H3,0.9967575073242188,1.0,0.0,0.06438007007680052,0.6317016317016316,0.8833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
H9C6R1,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:12016,0.998670220375061,Q6Q3H3,0.9967575073242188,1.0,0.0,0.0,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
I1TE91,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:31895,0.015540864318609238,Q4U3F7,0.9988205432891846,1.0,0.0,0.0907016914132857,0.7171717171717171,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
