split_id,direction,budget,query_id,n_positives,hit,positive_recall,best_positive_rank,reciprocal_rank,query_nearest_train_similarity,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_score_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,ensemble_boundary_margin_z,reliability_score,risk_tier
p3_r2,reaction_to_enzyme,3,MARTS_RXN_4b39e8d478cede47,1,0,0.0,18,0.0555555555555555,0.7306122183799744,0.6666666666666666,1.4142135381698608,0.0818103551864624,0.7589132699299768,0.1333333333333333,0.5555555555555556,0.0094645292476433,0.7656994014512701,higher_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_51c6e7c89344a669,1,0,0.0,5,0.2,0.7666666507720947,0.3333333333333333,0.8164966106414795,0.0292792301625013,0.1770199570455235,0.5,0.7777777777777778,0.3444921102951188,0.1831134258838315,lower_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_55f4259a8324fd93,1,0,0.0,1350,0.0007407407407407,0.2478773593902588,0.3333333333333333,2.494438409805298,0.0259440727531909,0.2558711415434992,0.0666666666666666,0.4444444444444444,0.1210398196018152,0.9486001026894092,higher_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_5c2828b66ca05388,1,0,0.0,52,0.0192307692307692,0.7423728704452515,1.0,0.0,0.0518935248255729,0.7801839848986938,0.3,0.5555555555555556,0.0067415452312194,0.4005838099394089,intermediate
p3_r2,reaction_to_enzyme,3,MARTS_RXN_6c7d3c1df7ff6c27,1,0,0.0,118,0.0084745762711864,0.7106382846832275,0.3333333333333333,13.441229820251465,0.0494353286921978,0.0642172326013709,0.0666666666666666,0.4444444444444444,0.3492734592143161,0.5925522437439188,higher_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_86983edabe8ca28b,5,0,0.0,7,0.1428571428571428,0.774193525314331,0.3333333333333333,0.471404492855072,0.0356477200984954,0.2329925071831411,0.3999999999999999,0.7777777777777778,0.0877799471564075,0.3552369732599892,intermediate
p3_r2,reaction_to_enzyme,3,MARTS_RXN_9864ce62f34c27cb,1,0,0.0,400,0.0025,0.7777777910232544,0.6666666666666666,6.12825870513916,0.0838765874505043,0.4551261743052072,0.0666666666666666,0.4444444444444444,0.1532560180524071,0.6547833278509205,higher_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_aaa305f17a3010cd,1,0,0.0,41,0.024390243902439,0.8245614171028137,1.0,0.0,0.0111713875085115,0.4752226514727591,0.3,0.6666666666666666,0.0179807134559714,0.4642895462093952,intermediate
p3_r2,reaction_to_enzyme,3,MARTS_RXN_ad8e38949c9e302b,1,0,0.0,155,0.0064516129032258,0.7444444298744202,0.0,7.5424723625183105,0.0524866916239261,0.0221688137539994,0.1666666666666666,0.1111111111111111,0.3008677133866251,0.0170239412446612,lower_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_b72409fe507d2e20,1,0,0.0,12,0.0833333333333333,0.7117646932601929,0.3333333333333333,5.906682014465332,0.0681247934699058,0.0365209679558438,0.0666666666666666,0.3333333333333333,0.0677922581277413,0.4501495753102071,intermediate
p3_r2,reaction_to_enzyme,3,MARTS_RXN_be815318a50a29dc,2,0,0.0,424,0.0023584905660377,0.7777777910232544,1.0,0.0,0.0326099582016468,1.2963906765341455,0.3,0.5555555555555556,0.0196201484532804,0.5597818068660841,higher_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_d86b1fdbc72dc191,1,0,0.0,1413,0.0007077140835102,0.7777777910232544,1.0,0.0,0.0102113736793398,0.9744059838224206,0.4666666666666666,0.7777777777777778,0.2978291404738785,0.4235521520391731,intermediate
p3_r2,reaction_to_enzyme,3,MARTS_RXN_de164cb3f0e10ea4,1,0,0.0,46,0.0217391304347826,0.6797980070114136,1.0,0.0,0.022508131340146,0.3995792045954505,1.0,1.0,0.3422436223125405,0.1100841952510734,lower_evidence
p3_r2,reaction_to_enzyme,3,MARTS_RXN_e7770b1f70c76223,1,0,0.0,543,0.001841620626151,0.2889748513698578,0.3333333333333333,3.2998316287994385,0.0946949496865272,0.0514531741041725,0.0666666666666666,0.4444444444444444,0.1590816569304774,0.6766570668515943,higher_evidence
p3_r3,reaction_to_enzyme,3,MARTS_RXN_0b0f5e083f773cac,1,0,0.0,103,0.0097087378640776,0.7953488230705261,0.6666666666666666,0.471404492855072,0.029343444854021,0.506987583380681,0.3,0.6666666666666666,0.1476494709025179,0.4546802692538082,intermediate
p3_r3,reaction_to_enzyme,3,MARTS_RXN_3fcdccf20787302c,1,0,0.0,158,0.0063291139240506,0.8142856955528259,0.6666666666666666,0.9428090453147888,0.0517040081322193,0.0166060149269698,0.5,0.7777777777777778,0.0755620232066759,0.2492620052325449,lower_evidence
p3_r3,reaction_to_enzyme,3,MARTS_RXN_5298c5c71be13322,1,0,0.0,181,0.005524861878453,0.7244444489479065,0.6666666666666666,5.185449600219727,0.0447380505502224,0.0547757121936219,0.5,0.7777777777777778,0.049209073812897,0.4212656873211493,intermediate
p3_r3,reaction_to_enzyme,3,MARTS_RXN_66c7e35bfd6ad52c,1,0,0.0,662,0.0015105740181268,0.7200000286102295,0.3333333333333333,0.8164966106414795,0.0274701062589883,0.4967929600205222,0.2,0.5555555555555556,0.0196287454511158,0.4641847932801299,intermediate
p3_r4,reaction_to_enzyme,3,MARTS_RXN_0fa82c3b7c55ea30,1,0,0.0,62,0.0161290322580645,0.7617021203041077,0.6666666666666666,0.471404492855072,0.0216237679123878,0.9157495395937072,0.4666666666666666,0.6666666666666666,0.2985590410850203,0.3255520471735225,lower_evidence
p3_r4,reaction_to_enzyme,3,MARTS_RXN_1428f098b24c82b2,1,0,0.0,823,0.0012150668286755,0.7674418687820435,1.0,0.0,0.049892209470272,0.7814393234314592,0.5,0.7777777777777778,0.0804639670130856,0.5208758882484201,intermediate
p3_r4,reaction_to_enzyme,3,MARTS_RXN_771248cd18de39ed,2,0,0.0,114,0.0087719298245614,0.7900000214576721,0.3333333333333333,4.496912479400635,0.0876125618815422,0.0321260083304069,0.3,0.6666666666666666,0.1682876763119128,0.6172956470054171,higher_evidence
p3_r4,reaction_to_enzyme,3,MARTS_RXN_781f3e745c61d66f,1,0,0.0,130,0.0076923076923076,0.7209302186965942,0.6666666666666666,3.771235942840576,0.0727565139532089,0.4404778003733003,0.0666666666666666,0.3333333333333333,0.034306400437715,0.4564654691867163,intermediate
p3_r4,reaction_to_enzyme,3,MARTS_RXN_79368a2476ac3bf7,1,0,0.0,6,0.1666666666666666,0.7846153974533081,1.0,0.0,0.0456440635025501,0.6358002404438335,0.3,0.5555555555555556,0.0533703584321316,0.2867425596515946,lower_evidence
p3_r4,reaction_to_enzyme,3,MARTS_RXN_a9c17147ad90cb93,1,0,0.0,243,0.0041152263374485,0.7511110901832581,0.6666666666666666,0.471404492855072,0.0258236564695835,0.4935793154011441,0.5,0.7777777777777778,0.462705116986047,0.2611688162303117,lower_evidence
p3_r4,reaction_to_enzyme,3,MARTS_RXN_d4f733465fb3692b,1,0,0.0,219,0.0045662100456621,0.6979591846466064,0.6666666666666666,5.185449600219727,0.0604400560259819,0.2193895517905691,0.3,0.6666666666666666,0.0111241804440075,0.770183517286465,higher_evidence
p3_r4,reaction_to_enzyme,3,MARTS_RXN_ed65fc0ae86103c3,2,0,0.0,22,0.0454545454545454,0.7599999904632568,0.3333333333333333,0.471404492855072,0.0494601242244243,0.1718336978258227,0.6666666666666666,0.8888888888888888,0.1802770332594742,0.3471923420033088,intermediate
p4_r0,reaction_to_enzyme,3,MARTS_RXN_324ed07f2f6e2223,1,1,1.0,3,0.3333333333333333,0.7111111283302307,0.6666666666666666,0.9428090453147888,0.1150004863739013,0.1645756833410156,0.4666666666666666,0.7777777777777778,0.0241190307377502,0.476111260729407,intermediate
p4_r0,reaction_to_enzyme,3,MARTS_RXN_4356ef28995dc307,1,0,0.0,8,0.125,0.6965517401695251,0.3333333333333333,1.247219204902649,0.0510317794978618,0.0149030036212861,0.1333333333333333,0.5555555555555556,0.0146677078689142,0.6435752297733043,higher_evidence
p4_r0,reaction_to_enzyme,3,MARTS_RXN_54f511ec76329856,1,0,0.0,294,0.0034013605442176,0.753333330154419,0.3333333333333333,2.1602468490600586,0.0389951840043067,0.1416791899526859,0.1333333333333333,0.5555555555555556,0.046024737498198,0.558042317885913,intermediate
p4_r0,reaction_to_enzyme,3,MARTS_RXN_5ebefc2c594480ea,7,1,0.1428571428571428,1,1.0,0.7658536434173584,0.3333333333333333,2.054804563522339,0.0733844116330146,0.1715050333968037,0.0666666666666666,0.4444444444444444,0.0063951728623577,0.6506630906051707,higher_evidence
p4_r0,reaction_to_enzyme,3,MARTS_RXN_848e51b53c9f935b,4,0,0.0,44,0.0227272727272727,0.7209302186965942,0.0,0.0,0.0671778619289398,0.678706184241053,0.2,0.5555555555555556,0.0359347178386536,0.512990036434631,intermediate
p4_r0,reaction_to_enzyme,3,MARTS_RXN_df06835b65dd8073,1,0,0.0,22,0.0454545454545454,0.7729730010032654,0.6666666666666666,0.9428090453147888,0.0265201833099126,0.0691226091711267,1.0,1.0,0.0868551598649743,0.3804155186694984,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_0718113ff7068076,3,0,0.0,795,0.0012578616352201,0.7272727489471436,0.6666666666666666,1.4142135381698608,0.0136192040517926,0.491150604023811,0.0666666666666666,0.4444444444444444,0.1780232259146605,0.4013118744064955,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_0e08d025745c0527,1,0,0.0,807,0.0012391573729863,0.7957446575164795,0.3333333333333333,2.8674418926239014,0.0387107394635677,0.0277281064200356,0.1333333333333333,0.4444444444444444,0.0628581962618228,0.4212824445501091,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_0e80c1eb7cd88556,1,0,0.0,301,0.0033222591362126,0.7543859481811523,0.3333333333333333,0.8164966106414795,0.0721347853541374,0.0893852849501949,0.5,0.7777777777777778,0.3670875374965068,0.3411414388685935,lower_evidence
p4_r1,reaction_to_enzyme,3,MARTS_RXN_16e609c93e52c631,1,0,0.0,57,0.0175438596491228,0.7627118825912476,0.3333333333333333,2.1602468490600586,0.033901147544384,0.2843972049299537,0.0666666666666666,0.4444444444444444,0.1419600269597397,0.4734155350093354,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_27964350d2e04d49,1,0,0.0,371,0.0026954177897574,0.7694915533065796,0.0,2.8674418926239014,0.034390989691019,0.0005135745359355,0.0666666666666666,0.4444444444444444,0.1247961167292508,0.3463413092835977,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_2e59d1c7b929f7af,1,0,0.0,382,0.0026178010471204,0.7890909314155579,0.0,2.054804563522339,0.038517989218235,0.4661185797624629,0.0,0.3333333333333333,0.2191024216718872,0.1442355488281466,lower_evidence
p4_r1,reaction_to_enzyme,3,MARTS_RXN_4ffa9a18599ed8bf,3,0,0.0,376,0.0026595744680851,0.7837837934494019,0.3333333333333333,8.730534553527832,0.0262078773230314,0.0190906229564756,0.1333333333333333,0.5555555555555556,0.1989091111541051,0.477388925455085,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_574cd0378c5f164d,1,0,0.0,46,0.0217391304347826,0.7333333492279053,0.0,1.2472190856933594,0.0219540279358625,0.2443293505796393,0.0666666666666666,0.4444444444444444,0.0115657327548013,0.4153270454576183,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_769df5ece0f33f46,1,0,0.0,179,0.0055865921787709,0.800000011920929,1.0,0.0,0.0347404032945632,1.9836347325700607,0.3,0.6666666666666666,0.090399490524481,0.3806810058500076,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_7b0cfb7bb82c4ca3,1,0,0.0,978,0.0010224948875255,0.7839999794960022,0.6666666666666666,1.8856180906295776,0.0629695653915405,0.0196246203854561,0.3,0.6666666666666666,0.0457824708841491,0.4526064440686997,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_9bfd169ae97ddf61,15,0,0.0,17,0.0588235294117647,0.8999999761581421,1.0,0.0,0.0168104562908411,0.059683307722417,1.0,1.0,1.596310372701846,0.0018008249352608,lower_evidence
p4_r1,reaction_to_enzyme,3,MARTS_RXN_a835c7512bd8dffd,1,0,0.0,979,0.0010214504596527,0.7658536434173584,0.3333333333333333,10.230672836303713,0.036267552524805,0.0338259422280182,0.0,0.3333333333333333,0.1310751519798845,0.4132260841478708,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_c29f1cca3044ee37,2,0,0.0,14,0.0714285714285714,0.7647058963775635,0.3333333333333333,0.8164966106414795,0.0492602027952671,0.1243192992798392,0.5,0.7777777777777778,0.1480077564377544,0.4204588778176302,intermediate
p4_r1,reaction_to_enzyme,3,MARTS_RXN_e056c9e6d498412e,1,0,0.0,42,0.0238095238095238,0.7288135886192322,0.6666666666666666,0.9428090453147888,0.0556961260735988,0.5864572363918404,0.3,0.6666666666666666,0.2211268295032498,0.5596760157016041,higher_evidence
p4_r1,reaction_to_enzyme,3,MARTS_RXN_eddada43cb766fb4,1,0,0.0,70,0.0142857142857142,0.7377049326896667,0.3333333333333333,2.624669313430786,0.0874975398182869,0.1248612570884926,0.0666666666666666,0.4444444444444444,0.0183791532848589,0.683528905127832,higher_evidence
p4_r1,reaction_to_enzyme,3,MARTS_RXN_fb686c0d23a3ed03,1,0,0.0,1058,0.0009451795841209,0.7777777910232544,0.6666666666666666,9.428091049194336,0.1508971899747848,0.8616970866544937,0.0666666666666666,0.4444444444444444,0.116436568326727,0.8646783183890732,higher_evidence
p4_r2,reaction_to_enzyme,3,MARTS_RXN_2e27139e482a6dfd,2,0,0.0,239,0.00418410041841,0.6897959113121033,0.3333333333333333,2.624669313430786,0.0590427964925766,0.0068882049531641,0.2333333333333333,0.5555555555555556,0.0505151384191122,0.5760268351802076,higher_evidence
p4_r2,reaction_to_enzyme,3,MARTS_RXN_4016ec72d95af8ca,1,0,0.0,57,0.0175438596491228,0.7870967984199524,0.6666666666666666,1.4142135381698608,0.0705075338482856,0.6784863416156979,0.1333333333333333,0.5555555555555556,0.0541290707879042,0.6114648098760659,higher_evidence
p4_r2,reaction_to_enzyme,3,MARTS_RXN_4b410b511327a71c,1,0,0.0,40,0.025,0.7702127695083618,0.0,1.699673056602478,0.0517000816762447,0.0569568324553407,0.0666666666666666,0.4444444444444444,0.0042710608650188,0.705229186139806,higher_evidence
p4_r2,reaction_to_enzyme,3,MARTS_RXN_51c6e7c89344a669,2,0,0.0,9,0.1111111111111111,0.7538461685180664,0.6666666666666666,0.9428090453147888,0.0122454529628157,0.0600986550489138,0.6666666666666666,0.7777777777777778,0.0433116802054848,0.1791345229726826,lower_evidence
p4_r2,reaction_to_enzyme,3,MARTS_RXN_87203dec8e34c9ec,1,0,0.0,8,0.125,0.727450966835022,0.6666666666666666,0.471404492855072,0.0381043069064617,0.0284623952753025,1.0,1.0,0.1868113044876555,0.1873840962389601,lower_evidence
p4_r2,reaction_to_enzyme,3,MARTS_RXN_a330ce4c40995688,1,0,0.0,224,0.0044642857142857,0.7928571701049805,0.6666666666666666,0.471404492855072,0.0094146933406591,0.1145892524709384,0.4666666666666666,0.7777777777777778,0.0129306586052861,0.4324406940427225,intermediate
p4_r2,reaction_to_enzyme,3,MARTS_RXN_de164cb3f0e10ea4,2,0,0.0,4,0.25,0.6797980070114136,1.0,0.0,0.028640454635024,0.6222761658345486,0.3999999999999999,0.6666666666666666,0.0823836567618791,0.5558784534374573,intermediate
p4_r2,reaction_to_enzyme,3,MARTS_RXN_e9ed9dc21c00f52b,1,0,0.0,25,0.04,0.7837837934494019,0.3333333333333333,1.247219204902649,0.0207210425287485,0.083809168998904,0.2333333333333333,0.5555555555555556,0.0373884882041503,0.4233218318412047,intermediate
p4_r2,reaction_to_enzyme,3,MARTS_RXN_eba646fdd0707683,1,0,0.0,999,0.001001001001001,0.7953488230705261,1.0,0.0,0.0466860458254814,1.1946435467201335,0.3,0.6666666666666666,0.038160168676691,0.5794193158449537,higher_evidence
p4_r3,reaction_to_enzyme,3,MARTS_RXN_0304c008705652f9,1,0,0.0,61,0.0163934426229508,0.796226441860199,1.0,0.0,0.0490581095218658,0.2290194644649786,0.3,0.6666666666666666,0.0751226738711564,0.5276709023996077,intermediate
p4_r3,reaction_to_enzyme,3,MARTS_RXN_0b0f5e083f773cac,1,0,0.0,42,0.0238095238095238,0.7900000214576721,0.3333333333333333,0.471404492855072,0.0241843443363904,0.7086746824111241,0.2,0.4444444444444444,0.0345438847712039,0.4104819555334245,intermediate
p4_r3,reaction_to_enzyme,3,MARTS_RXN_0d75732112ff40fa,6,0,0.0,22,0.0454545454545454,0.7428571581840515,1.0,0.0,0.0543996505439281,1.5188039370435769,0.2,0.4444444444444444,0.0255893397748822,0.5834841952320823,higher_evidence
p4_r3,reaction_to_enzyme,3,MARTS_RXN_2554ee320331a2bb,1,0,0.0,1036,0.0009652509652509,0.800000011920929,0.6666666666666666,242.3019256591797,0.3313965201377868,0.3183467876559426,0.0666666666666666,0.4444444444444444,0.2367218530499748,0.9979834612390204,higher_evidence
p4_r3,reaction_to_enzyme,3,MARTS_RXN_3ae1fc659b1448c6,1,0,0.0,13,0.0769230769230769,0.747826099395752,0.3333333333333333,5.906682014465332,0.0743325799703598,0.0783432394815523,0.0666666666666666,0.4444444444444444,0.2588678394978626,0.5840869987021321,higher_evidence
p4_r3,reaction_to_enzyme,3,MARTS_RXN_4f0796dda836bdc5,1,0,0.0,436,0.0022935779816513,0.7803921699523926,0.3333333333333333,1.632993221282959,0.0543906055390834,0.0601668069847423,0.3999999999999999,0.6666666666666666,0.0069264781442383,0.4631418407048043,intermediate
p4_r3,reaction_to_enzyme,3,MARTS_RXN_6d6aa67d85ada1bf,2,0,0.0,26,0.0384615384615384,0.7888888716697693,0.6666666666666666,0.9428090453147888,0.03124282322824,0.1618436620304069,0.3999999999999999,0.7777777777777778,0.120931132917078,0.4199989627725966,intermediate
p4_r3,reaction_to_enzyme,3,MARTS_RXN_747e481950538f21,6,0,0.0,8,0.125,0.7488372325897217,0.6666666666666666,0.9428090453147888,0.0760213732719421,0.4249406786166615,0.3,0.6666666666666666,0.2738751223092561,0.6073602794539369,higher_evidence
p4_r3,reaction_to_enzyme,3,MARTS_RXN_b44a6383dd2aaa1e,1,0,0.0,1269,0.0007880220646178,0.730434775352478,0.3333333333333333,7.408704280853271,0.0950443819165229,0.0269949682316681,0.0666666666666666,0.4444444444444444,0.4361719967409376,0.6066293378249206,higher_evidence
p4_r4,reaction_to_enzyme,3,MARTS_RXN_07865104318f5787,1,0,0.0,857,0.0011668611435239,0.7565217614173889,0.6666666666666666,0.471404492855072,0.0321053080260753,0.1805401855302572,0.6666666666666666,0.8888888888888888,0.2964687461136976,0.2237817525900192,lower_evidence
p4_r4,reaction_to_enzyme,3,MARTS_RXN_0aa1aeb0f8d8f23a,2,0,0.0,70,0.0142857142857142,0.7739130258560181,0.3333333333333333,2.494438409805298,0.0470603667199611,0.0095829560514055,0.0666666666666666,0.4444444444444444,0.0176048537904621,0.5554874057144465,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_2ffb342ca0601b18,1,0,0.0,124,0.0080645161290322,0.742222249507904,0.3333333333333333,1.4142135381698608,0.0286432262510061,0.0603744966432746,0.0666666666666666,0.4444444444444444,0.0154932499839247,0.5397209741195104,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_3abc72608e40ec3b,1,0,0.0,320,0.003125,0.7919999957084656,0.6666666666666666,0.471404492855072,0.0282994918525218,0.0722819390647165,0.5,0.7777777777777778,0.0848801179216557,0.4204551288250994,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_4ceba15356bf3b90,1,0,0.0,679,0.0014727540500736,0.7442622780799866,0.3333333333333333,6.377042293548584,0.081307366490364,0.1456715774784619,0.0666666666666666,0.4444444444444444,0.3148092555026036,0.4061242807674236,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_76627c4c8e958b6b,1,0,0.0,358,0.0027932960893854,0.7491525411605835,0.3333333333333333,13.57284927368164,0.112259417772293,0.0719585859812618,0.0666666666666666,0.3333333333333333,0.0228173670971427,0.5499431015913506,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_86a30d47d9f48e4c,1,0,0.0,10,0.1,0.7310344576835632,0.6666666666666666,0.9428090453147888,0.054054033011198,0.9372216074120572,0.2,0.5555555555555556,0.0527051711855705,0.5015237153127475,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_9927ff5db9e4a239,1,0,0.0,38,0.0263157894736842,0.7655172348022461,0.3333333333333333,4.027682304382324,0.0653265938162803,0.0064768113408732,0.1333333333333333,0.4444444444444444,0.200912868340018,0.4650983660643862,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_c0d41a7707a36816,1,0,0.0,294,0.0034013605442176,0.7636363506317139,1.0,0.0,0.0757601037621498,0.5220758387800813,0.3999999999999999,0.5555555555555556,0.0024666829293389,0.4132582342905465,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_ed65fc0ae86103c3,1,0,0.0,357,0.0028011204481792,0.7599999904632568,0.6666666666666666,0.471404492855072,0.0369646735489368,0.2870338540322915,0.5,0.7777777777777778,0.007029084394153,0.4817783082486792,intermediate
p4_r4,reaction_to_enzyme,3,MARTS_RXN_fa0e122a530ffc89,1,0,0.0,30,0.0333333333333333,0.7571428418159485,0.3333333333333333,1.632993221282959,0.0527865253388881,0.2641523067800717,0.1333333333333333,0.4444444444444444,0.3283951922254532,0.1971356934619978,lower_evidence
p0_r0,reaction_to_enzyme,10,MARTS_RXN_4e8885af0277ca69,1,0,0.0,872,0.0011467889908256,0.6461538672447205,0.3333333333333333,3.2998316287994385,0.0424767658114433,0.7326981195269973,0.0526315789473684,0.2333333333333333,0.0103017355699897,0.6408307353808769,higher_evidence
p0_r0,reaction_to_enzyme,10,MARTS_RXN_68d7c7a6b97fc6da,4,0,0.0,22,0.0454545454545454,0.7909091114997864,1.0,0.0,0.018289191648364,0.8193042545935464,0.4334554334554334,0.7333333333333333,0.0620119775452321,0.421896927276404,intermediate
p0_r0,reaction_to_enzyme,10,MARTS_RXN_7844025b037230bb,1,0,0.0,132,0.0075757575757575,0.7200000286102295,0.3333333333333333,1.6996731758117676,0.0229891836643219,0.1449951623121911,0.2287581699346405,0.6333333333333333,0.1745309143839221,0.3665008537833895,lower_evidence
p0_r0,reaction_to_enzyme,10,MARTS_RXN_96ac57c793266e5e,1,0,0.0,533,0.0018761726078799,0.762499988079071,0.6666666666666666,2.357022762298584,0.0693004205822944,0.0025505696255244,0.2532679738562091,0.6666666666666666,0.0073646213174922,0.3412290825091433,lower_evidence
p0_r0,reaction_to_enzyme,10,MARTS_RXN_a5374cc39ade96ae,1,0,0.0,93,0.010752688172043,0.7200000286102295,0.6666666666666666,6.12825870513916,0.0994024276733398,0.4887131584497098,0.2254901960784313,0.6666666666666666,0.1615300322974051,0.5107371213471404,intermediate
p0_r0,reaction_to_enzyme,10,MARTS_RXN_be324f8633fc718b,1,0,0.0,19,0.0526315789473684,0.7241379022598267,0.6666666666666666,1.8856180906295776,0.1119590550661087,0.4861218346604466,0.4334554334554334,0.7333333333333333,0.1498178148084903,0.7384809814846814,higher_evidence
p0_r0,reaction_to_enzyme,10,MARTS_RXN_c2e48d0936622fb5,1,0,0.0,500,0.002,0.7714285850524902,0.6666666666666666,0.471404492855072,0.0136012770235538,0.4753580850027715,0.2810457516339869,0.7,0.0051670801430529,0.4082720602675566,intermediate
p0_r0,reaction_to_enzyme,10,MARTS_RXN_f5414ceb0f1f5ab4,1,0,0.0,37,0.027027027027027,0.7176470756530762,0.3333333333333333,3.681787014007568,0.0609208606183528,0.2260718371350132,0.179193899782135,0.5333333333333333,0.0046533651696866,0.4412620498399506,intermediate
p0_r1,reaction_to_enzyme,10,MARTS_RXN_9bfd169ae97ddf61,1,0,0.0,136,0.0073529411764705,0.8999999761581421,0.6666666666666666,0.9428090453147888,0.0301806926727294,0.0123481321040891,0.6239316239316239,0.8666666666666667,0.0364053193784605,0.6627219798428696,higher_evidence
p0_r1,reaction_to_enzyme,10,MARTS_RXN_a3395ba9b8c61185,1,0,0.0,27,0.037037037037037,0.8999999761581421,1.0,0.0,0.0344924256205558,0.2489900339334457,0.6744366744366744,0.9,0.0546088486904143,0.6170598434184862,higher_evidence
p0_r1,reaction_to_enzyme,10,MARTS_RXN_a78f2392f8c21c04,1,0,0.0,370,0.0027027027027027,0.7263157963752747,0.0,0.471404492855072,0.0323203541338443,0.0080088120274783,0.4017094017094016,0.7333333333333333,0.0248446670156629,0.4643490320266585,intermediate
p0_r1,reaction_to_enzyme,10,MARTS_RXN_b89583d7f0d90b88,1,0,0.0,32,0.03125,0.4860869646072387,0.3333333333333333,0.8164966106414795,0.0400880202651023,0.0631003651196328,0.3968253968253968,0.7,0.00110632998574,0.8383769854474445,higher_evidence
p0_r1,reaction_to_enzyme,10,MARTS_RXN_c9b279de04421c5d,1,0,0.0,139,0.0071942446043165,0.800000011920929,0.0,1.4142135381698608,0.0479182042181491,0.0052493661664568,0.1791938997821351,0.4333333333333333,0.0200304881279747,0.3293021127913803,lower_evidence
p0_r1,reaction_to_enzyme,10,MARTS_RXN_faf8834b256f41eb,1,0,0.0,207,0.0048309178743961,0.7809523940086365,0.3333333333333333,2.1602468490600586,0.0176196042448282,0.1818319028748781,0.2777777777777777,0.6333333333333333,0.0945493918086376,0.3753850572224203,lower_evidence
p0_r2,reaction_to_enzyme,10,MARTS_RXN_029b92fe95def7ba,1,0,0.0,1074,0.0009310986964618,0.7647058963775635,1.0,0.0,0.0264627188444137,0.6426226478193466,0.2777777777777777,0.6666666666666666,0.0137576165562253,0.470223233732792,intermediate
p0_r2,reaction_to_enzyme,10,MARTS_RXN_1d852b407f95b2b1,1,0,0.0,70,0.0142857142857142,0.7699999809265137,0.6666666666666666,0.471404492855072,0.0186736825853586,0.2282791391970633,0.5445665445665445,0.7666666666666667,0.0543606218380584,0.6110648732262928,higher_evidence
p0_r2,reaction_to_enzyme,10,MARTS_RXN_2e27139e482a6dfd,1,0,0.0,70,0.0142857142857142,0.7565217614173889,0.6666666666666666,1.4142135381698608,0.0473061725497245,0.3614802510602483,0.3373015873015872,0.7,0.0060500063686378,0.408021842638714,intermediate
p0_r2,reaction_to_enzyme,10,MARTS_RXN_8d2492a66172fc60,1,0,0.0,261,0.003831417624521,0.6888889074325562,0.3333333333333333,0.8164966106414795,0.0156926829367876,0.0383585134509758,0.3127917833800187,0.7,0.025493931077149,0.3905911303332323,intermediate
p0_r2,reaction_to_enzyme,10,MARTS_RXN_a3e15b2ae79d1153,2,0,0.0,284,0.0035211267605633,0.7890909314155579,1.0,0.0,0.001486464170739,0.5510549929702219,0.1546840958605664,0.5,0.0448188364537403,0.5195470096911191,intermediate
p0_r2,reaction_to_enzyme,10,MARTS_RXN_bf12f5d59166518d,1,0,0.0,561,0.0017825311942959,0.92380952835083,0.6666666666666666,0.471404492855072,0.0342310592532157,0.0135563231353519,0.5018315018315018,0.8,0.0524820757580015,0.362296638894862,lower_evidence
p0_r2,reaction_to_enzyme,10,MARTS_RXN_d1d507ef878dbc29,1,0,0.0,21,0.0476190476190476,0.7414634227752686,1.0,0.0,0.0070995716378092,0.7931274434458767,0.5445665445665445,0.8333333333333334,0.072238297922748,0.5788271214184197,intermediate
p0_r2,reaction_to_enzyme,10,MARTS_RXN_d86b1fdbc72dc191,1,0,0.0,1360,0.000735294117647,0.7777777910232544,1.0,0.0,0.0254757814109325,0.6276554727000193,0.6239316239316239,0.8666666666666667,0.0073652890139167,0.6068249678998846,higher_evidence
