row,reaction_id,source,status,drfp_status,fallback_used,warning
6079,RHEA:46068,encoded_general_reaction,valid,cached,False,
6080,RHEA:46072,encoded_general_reaction,valid,cached,False,
6081,RHEA:46076,encoded_general_reaction,valid,cached,False,
6082,RHEA:46080,encoded_general_reaction,valid,cached,False,
6083,RHEA:46084,encoded_general_reaction,valid,cached,False,
6084,RHEA:46092,encoded_general_reaction,valid,cached,False,
6085,RHEA:46096,encoded_general_reaction,valid,cached,False,
6086,RHEA:46100,encoded_general_reaction,valid,cached,False,
6087,RHEA:46104,encoded_general_reaction,valid,cached,False,
6088,RHEA:46108,encoded_general_reaction,valid,cached,False,
6089,RHEA:46112,encoded_general_reaction,valid,cached,False,
6090,RHEA:46116,encoded_general_reaction,valid,cached,False,
6091,RHEA:46120,encoded_general_reaction,valid,cached,False,
6092,RHEA:46124,encoded_general_reaction,valid,cached,False,
6093,RHEA:46128,encoded_general_reaction,valid,cached,False,
6094,RHEA:46132,encoded_general_reaction,valid,cached,False,
6095,RHEA:46136,encoded_general_reaction,valid,cached,False,
6096,RHEA:46140,encoded_general_reaction,valid,cached,False,
6097,RHEA:46144,encoded_general_reaction,valid,cached,False,
6098,RHEA:46148,encoded_general_reaction,valid,cached,False,
6099,RHEA:46160,encoded_general_reaction,valid,cached,False,
6100,RHEA:46164,encoded_general_reaction,valid,cached,False,
6101,RHEA:46168,encoded_general_reaction,valid,cached,False,
6102,RHEA:46172,encoded_general_reaction,valid,cached,False,
6103,RHEA:46176,encoded_general_reaction,valid,cached,False,
6104,RHEA:46180,encoded_general_reaction,valid,cached,False,
6105,RHEA:46184,encoded_general_reaction,valid,cached,False,
6106,RHEA:46188,encoded_general_reaction,valid,cached,False,
6107,RHEA:46192,encoded_general_reaction,valid,cached,False,
6108,RHEA:46196,encoded_general_reaction,valid,cached,False,
6109,RHEA:46200,encoded_general_reaction,valid,cached,False,
6110,RHEA:46204,encoded_general_reaction,valid,cached,False,
6111,RHEA:46208,encoded_general_reaction,valid,cached,False,
6112,RHEA:46212,encoded_general_reaction,valid,cached,False,
6113,RHEA:46216,encoded_general_reaction,valid,cached,False,
6114,RHEA:46220,encoded_general_reaction,valid,cached,False,
6115,RHEA:46228,encoded_general_reaction,valid,cached,False,
6116,RHEA:46236,encoded_general_reaction,valid,cached,False,
6117,RHEA:46240,encoded_general_reaction,valid,cached,False,
6118,RHEA:46252,encoded_general_reaction,valid,cached,False,
6119,RHEA:46256,encoded_general_reaction,valid,cached,False,
6120,RHEA:46260,encoded_general_reaction,valid,cached,False,
6121,RHEA:46264,encoded_general_reaction,valid,cached,False,
6122,RHEA:46268,encoded_general_reaction,valid,cached,False,
6123,RHEA:46272,encoded_general_reaction,valid,cached,False,
6124,RHEA:46276,encoded_general_reaction,valid,cached,False,
6125,RHEA:46280,encoded_general_reaction,valid,cached,False,
6126,RHEA:46284,encoded_general_reaction,valid,cached,False,
6127,RHEA:46288,encoded_general_reaction,valid,cached,False,
6128,RHEA:46296,encoded_general_reaction,valid,cached,False,
6129,RHEA:46300,encoded_general_reaction,valid,cached,False,
6130,RHEA:46304,encoded_general_reaction,valid,cached,False,
6131,RHEA:46308,encoded_general_reaction,valid,cached,False,
6132,RHEA:46312,encoded_general_reaction,valid,cached,False,
6133,RHEA:46316,encoded_general_reaction,valid,cached,False,
6134,RHEA:46320,encoded_general_reaction,valid,cached,False,
6135,RHEA:46324,encoded_general_reaction,valid,cached,False,
6136,RHEA:46328,encoded_general_reaction,valid,cached,False,
6137,RHEA:46332,encoded_general_reaction,valid,cached,False,
6138,RHEA:46336,encoded_general_reaction,valid,cached,False,
6139,RHEA:46340,encoded_general_reaction,valid,cached,False,
6140,RHEA:46344,encoded_general_reaction,valid,cached,False,
6141,RHEA:46348,encoded_general_reaction,valid,cached,False,
6142,RHEA:46352,encoded_general_reaction,valid,cached,False,
6143,RHEA:46356,encoded_general_reaction,valid,cached,False,
6144,RHEA:46360,encoded_general_reaction,valid,cached,False,
6145,RHEA:46364,encoded_general_reaction,valid,cached,False,
6146,RHEA:46368,encoded_general_reaction,valid,cached,False,
6147,RHEA:46372,encoded_general_reaction,valid,cached,False,
6148,RHEA:46376,encoded_general_reaction,valid,cached,False,
6149,RHEA:46380,encoded_general_reaction,valid,cached,False,
6150,RHEA:46384,encoded_general_reaction,valid,cached,False,
6151,RHEA:46388,encoded_general_reaction,valid,cached,False,
6152,RHEA:46392,encoded_general_reaction,valid,cached,False,
6153,RHEA:46400,encoded_general_reaction,valid,cached,False,
6154,RHEA:46404,encoded_general_reaction,valid,cached,False,
6155,RHEA:46408,encoded_general_reaction,valid,cached,False,
6156,RHEA:46412,encoded_general_reaction,valid,cached,False,
6157,RHEA:46416,encoded_general_reaction,valid,cached,False,
6158,RHEA:46420,encoded_general_reaction,valid,cached,False,
6159,RHEA:46424,encoded_general_reaction,valid,cached,False,
6160,RHEA:46428,encoded_general_reaction,valid,cached,False,
6161,RHEA:46432,encoded_general_reaction,valid,cached,False,
6162,RHEA:46436,encoded_general_reaction,valid,cached,False,
6163,RHEA:46440,encoded_general_reaction,valid,cached,False,
6164,RHEA:46444,encoded_general_reaction,valid,cached,False,
6165,RHEA:46448,encoded_general_reaction,valid,cached,False,
6166,RHEA:46452,encoded_general_reaction,valid,cached,False,
6167,RHEA:46456,encoded_general_reaction,valid,cached,False,
6168,RHEA:46460,encoded_general_reaction,valid,cached,False,
6169,RHEA:46464,encoded_general_reaction,valid,cached,False,
6170,RHEA:46468,encoded_general_reaction,valid,cached,False,
6171,RHEA:46500,encoded_general_reaction,valid,cached,False,
6172,RHEA:46504,encoded_general_reaction,valid,cached,False,
6173,RHEA:46512,encoded_general_reaction,valid,cached,False,
6174,RHEA:46520,encoded_general_reaction,valid,cached,False,
6175,RHEA:46524,encoded_general_reaction,valid,cached,False,
6176,RHEA:46528,encoded_general_reaction,valid,cached,False,
6177,RHEA:46532,encoded_general_reaction,valid,cached,False,
6178,RHEA:46536,encoded_general_reaction,valid,cached,False,
6179,RHEA:46540,encoded_general_reaction,valid,cached,False,
6180,RHEA:46544,encoded_general_reaction,valid,cached,False,
6181,RHEA:46548,encoded_general_reaction,valid,cached,False,
6182,RHEA:46552,encoded_general_reaction,valid,cached,False,
6183,RHEA:46556,encoded_general_reaction,valid,cached,False,
6184,RHEA:46560,encoded_general_reaction,valid,cached,False,
6185,RHEA:46564,encoded_general_reaction,valid,cached,False,
6186,RHEA:46580,encoded_general_reaction,valid,cached,False,
6187,RHEA:46584,encoded_general_reaction,valid,cached,False,
6188,RHEA:46588,encoded_general_reaction,valid,cached,False,
6189,RHEA:46600,encoded_general_reaction,valid,cached,False,
6190,RHEA:46604,encoded_general_reaction,valid,cached,False,
6191,RHEA:46608,encoded_general_reaction,valid,cached,False,
6192,RHEA:46612,encoded_general_reaction,valid,cached,False,
6193,RHEA:46616,encoded_general_reaction,valid,cached,False,
6194,RHEA:46620,encoded_general_reaction,valid,cached,False,
6195,RHEA:46624,encoded_general_reaction,valid,cached,False,
6196,RHEA:46628,encoded_general_reaction,valid,cached,False,
6197,RHEA:46632,encoded_general_reaction,valid,cached,False,
6198,RHEA:46636,encoded_general_reaction,valid,cached,False,
6199,RHEA:46640,encoded_general_reaction,valid,cached,False,
6200,RHEA:46644,encoded_general_reaction,valid,cached,False,
6201,RHEA:46648,encoded_general_reaction,valid,cached,False,
6202,RHEA:46652,encoded_general_reaction,valid,cached,False,
6203,RHEA:46656,encoded_general_reaction,valid,cached,False,
6204,RHEA:46660,encoded_general_reaction,valid,cached,False,
6205,RHEA:46664,encoded_general_reaction,valid,cached,False,
6206,RHEA:46668,encoded_general_reaction,valid,cached,False,
6207,RHEA:46672,encoded_general_reaction,valid,cached,False,
6208,RHEA:46676,encoded_general_reaction,valid,cached,False,
6209,RHEA:46680,encoded_general_reaction,valid,cached,False,
6210,RHEA:46684,encoded_general_reaction,valid,cached,False,
6211,RHEA:46688,encoded_general_reaction,valid,cached,False,
6212,RHEA:46692,encoded_general_reaction,valid,cached,False,
6213,RHEA:46696,encoded_general_reaction,valid,cached,False,
6214,RHEA:46700,encoded_general_reaction,valid,cached,False,
6215,RHEA:46704,encoded_general_reaction,valid,cached,False,
6216,RHEA:46708,encoded_general_reaction,valid,cached,False,
6217,RHEA:46712,encoded_general_reaction,valid,cached,False,
6218,RHEA:46716,encoded_general_reaction,valid,cached,False,
6219,RHEA:46720,encoded_general_reaction,valid,cached,False,
6220,RHEA:46724,encoded_general_reaction,valid,cached,False,
6221,RHEA:46728,encoded_general_reaction,valid,cached,False,
6222,RHEA:46732,encoded_general_reaction,valid,cached,False,
6223,RHEA:46736,encoded_general_reaction,valid,cached,False,
6224,RHEA:46740,encoded_general_reaction,valid,cached,False,
6225,RHEA:46752,encoded_general_reaction,valid,cached,False,
6226,RHEA:46756,encoded_general_reaction,valid,cached,False,
6227,RHEA:46760,encoded_general_reaction,valid,cached,False,
6228,RHEA:46764,encoded_general_reaction,valid,cached,False,
6229,RHEA:46792,encoded_general_reaction,valid,cached,False,
6230,RHEA:46796,encoded_general_reaction,valid,cached,False,
6231,RHEA:46800,encoded_general_reaction,valid,cached,False,
6232,RHEA:46804,encoded_general_reaction,valid,cached,False,
6233,RHEA:46808,encoded_general_reaction,valid,cached,False,
6234,RHEA:46812,encoded_general_reaction,valid,cached,False,
6235,RHEA:46828,encoded_general_reaction,valid,cached,False,
6236,RHEA:46832,encoded_general_reaction,valid,cached,False,
6237,RHEA:46848,encoded_general_reaction,valid,cached,False,
6238,RHEA:46852,encoded_general_reaction,valid,cached,False,
6239,RHEA:46860,encoded_general_reaction,valid,cached,False,
6240,RHEA:46864,encoded_general_reaction,valid,cached,False,
6241,RHEA:46868,encoded_general_reaction,valid,cached,False,
6242,RHEA:46872,encoded_general_reaction,valid,cached,False,
6243,RHEA:46880,encoded_general_reaction,valid,cached,False,
6244,RHEA:46884,encoded_general_reaction,valid,cached,False,
6245,RHEA:46888,encoded_general_reaction,valid,cached,False,
6246,RHEA:46892,encoded_general_reaction,valid,cached,False,
6247,RHEA:46908,encoded_general_reaction,valid,cached,False,
6248,RHEA:46912,encoded_general_reaction,valid,cached,False,
6249,RHEA:46916,encoded_general_reaction,valid,cached,False,
6250,RHEA:46920,encoded_general_reaction,valid,cached,False,
6251,RHEA:46924,encoded_general_reaction,valid,cached,False,
6252,RHEA:46928,encoded_general_reaction,valid,cached,False,
6253,RHEA:46932,encoded_general_reaction,valid,cached,False,
6254,RHEA:46936,encoded_general_reaction,valid,cached,False,
6255,RHEA:46948,encoded_general_reaction,valid,cached,False,
6256,RHEA:46956,encoded_general_reaction,valid,cached,False,
6257,RHEA:46964,encoded_general_reaction,valid,cached,False,
6258,RHEA:46968,encoded_general_reaction,valid,cached,False,
6259,RHEA:46972,encoded_general_reaction,valid,cached,False,
6260,RHEA:46976,encoded_general_reaction,valid,cached,False,
6261,RHEA:46988,encoded_general_reaction,valid,cached,False,
6262,RHEA:47004,encoded_general_reaction,valid,cached,False,
6263,RHEA:47008,encoded_general_reaction,valid,cached,False,
6264,RHEA:47020,encoded_general_reaction,valid,cached,False,
6265,RHEA:47032,encoded_general_reaction,valid,cached,False,
6266,RHEA:47036,encoded_general_reaction,valid,cached,False,
6267,RHEA:47040,encoded_general_reaction,valid,cached,False,
6268,RHEA:47048,encoded_general_reaction,valid,cached,False,
6269,RHEA:47052,copied_reference_feature,precomputed,precomputed,False,
6270,RHEA:47056,encoded_general_reaction,valid,cached,False,
6271,RHEA:47076,encoded_general_reaction,valid,cached,False,
6272,RHEA:47080,encoded_general_reaction,valid,cached,False,
6273,RHEA:47084,encoded_general_reaction,valid,cached,False,
6274,RHEA:47088,encoded_general_reaction,valid,cached,False,
6275,RHEA:47092,encoded_general_reaction,valid,cached,False,
6276,RHEA:47096,encoded_general_reaction,valid,cached,False,
6277,RHEA:47100,encoded_general_reaction,valid,cached,False,
6278,RHEA:47104,encoded_general_reaction,valid,cached,False,
6279,RHEA:47108,encoded_general_reaction,valid,cached,False,
6280,RHEA:47112,encoded_general_reaction,valid,cached,False,
6281,RHEA:47128,encoded_general_reaction,valid,cached,False,
6282,RHEA:47132,encoded_general_reaction,valid,cached,False,
6283,RHEA:47136,encoded_general_reaction,valid,cached,False,
6284,RHEA:47140,encoded_general_reaction,valid,cached,False,
6285,RHEA:47144,encoded_general_reaction,valid,cached,False,
6286,RHEA:47152,encoded_general_reaction,valid,cached,False,
6287,RHEA:47156,encoded_general_reaction,valid,cached,False,
6288,RHEA:47160,encoded_general_reaction,valid,cached,False,
6289,RHEA:47164,encoded_general_reaction,valid,cached,False,
6290,RHEA:47168,encoded_general_reaction,valid,cached,False,
6291,RHEA:47172,encoded_general_reaction,valid,cached,False,
6292,RHEA:47176,encoded_general_reaction,valid,cached,False,
6293,RHEA:47180,encoded_general_reaction,valid,cached,False,
6294,RHEA:47196,encoded_general_reaction,valid,cached,False,
6295,RHEA:47200,encoded_general_reaction,valid,cached,False,
6296,RHEA:47204,encoded_general_reaction,valid,cached,False,
6297,RHEA:47208,encoded_general_reaction,valid,cached,False,
6298,RHEA:47212,encoded_general_reaction,valid,cached,False,
6299,RHEA:47216,encoded_general_reaction,valid,cached,False,
6300,RHEA:47220,encoded_general_reaction,valid,cached,False,
6301,RHEA:47224,encoded_general_reaction,valid,cached,False,
6302,RHEA:47228,encoded_general_reaction,valid,cached,False,
6303,RHEA:47232,encoded_general_reaction,valid,cached,False,
6304,RHEA:47236,encoded_general_reaction,valid,cached,False,
6305,RHEA:47240,encoded_general_reaction,valid,cached,False,
6306,RHEA:47244,encoded_general_reaction,valid,cached,False,
6307,RHEA:47248,encoded_general_reaction,valid,cached,False,
6308,RHEA:47252,encoded_general_reaction,valid,cached,False,
6309,RHEA:47256,encoded_general_reaction,valid,cached,False,
6310,RHEA:47260,encoded_general_reaction,valid,cached,False,
6311,RHEA:47264,encoded_general_reaction,valid,cached,False,
6312,RHEA:47276,encoded_general_reaction,valid,cached,False,
6313,RHEA:47280,encoded_general_reaction,valid,cached,False,
6314,RHEA:47284,encoded_general_reaction,valid,cached,False,
6315,RHEA:47288,encoded_general_reaction,valid,cached,False,
6316,RHEA:47292,encoded_general_reaction,valid,cached,False,
6317,RHEA:47296,encoded_general_reaction,valid,cached,False,
6318,RHEA:47300,encoded_general_reaction,valid,cached,False,
6319,RHEA:47304,encoded_general_reaction,valid,cached,False,
6320,RHEA:47308,encoded_general_reaction,valid,cached,False,
6321,RHEA:47312,encoded_general_reaction,valid,cached,False,
6322,RHEA:47316,encoded_general_reaction,valid,cached,False,
6323,RHEA:47320,encoded_general_reaction,valid,cached,False,
6324,RHEA:47324,encoded_general_reaction,valid,cached,False,
6325,RHEA:47328,encoded_general_reaction,valid,cached,False,
6326,RHEA:47332,encoded_general_reaction,valid,cached,False,
6327,RHEA:47336,encoded_general_reaction,valid,cached,False,
6328,RHEA:47344,encoded_general_reaction,valid,cached,False,
6329,RHEA:47348,encoded_general_reaction,valid,cached,False,
6330,RHEA:47352,encoded_general_reaction,valid,cached,False,
6331,RHEA:47356,encoded_general_reaction,valid,cached,False,
6332,RHEA:47360,encoded_general_reaction,valid,cached,False,
6333,RHEA:47364,encoded_general_reaction,valid,cached,False,
6334,RHEA:47368,encoded_general_reaction,valid,cached,False,
6335,RHEA:47372,encoded_general_reaction,valid,cached,False,
6336,RHEA:47376,encoded_general_reaction,valid,cached,False,
6337,RHEA:47380,encoded_general_reaction,valid,cached,False,
6338,RHEA:47384,encoded_general_reaction,valid,cached,False,
6339,RHEA:47388,encoded_general_reaction,valid,cached,False,
6340,RHEA:47392,encoded_general_reaction,valid,cached,False,
6341,RHEA:47396,encoded_general_reaction,valid,cached,False,
6342,RHEA:47400,encoded_general_reaction,valid,cached,False,
6343,RHEA:47412,encoded_general_reaction,valid,cached,False,
6344,RHEA:47416,encoded_general_reaction,valid,cached,False,
6345,RHEA:47420,encoded_general_reaction,valid,cached,False,
6346,RHEA:47448,encoded_general_reaction,valid,cached,False,
6347,RHEA:47464,encoded_general_reaction,valid,cached,False,
6348,RHEA:47476,encoded_general_reaction,valid,cached,False,
6349,RHEA:47480,encoded_general_reaction,valid,cached,False,
6350,RHEA:47484,encoded_general_reaction,valid,cached,False,
6351,RHEA:47488,encoded_general_reaction,valid,cached,False,
6352,RHEA:47492,encoded_general_reaction,valid,cached,False,
6353,RHEA:47496,encoded_general_reaction,valid,cached,False,
6354,RHEA:47500,encoded_general_reaction,valid,cached,False,
6355,RHEA:47504,encoded_general_reaction,valid,cached,False,
6356,RHEA:47508,encoded_general_reaction,valid,cached,False,
6357,RHEA:47512,encoded_general_reaction,valid,cached,False,
6358,RHEA:47516,encoded_general_reaction,valid,cached,False,
6359,RHEA:47520,encoded_general_reaction,valid,cached,False,
6360,RHEA:47524,encoded_general_reaction,valid,cached,False,
6361,RHEA:47528,encoded_general_reaction,valid,cached,False,
6362,RHEA:47532,encoded_general_reaction,valid,cached,False,
6363,RHEA:47536,encoded_general_reaction,valid,cached,False,
6364,RHEA:47540,encoded_general_reaction,valid,cached,False,
6365,RHEA:47544,encoded_general_reaction,valid,cached,False,
6366,RHEA:47548,encoded_general_reaction,valid,cached,False,
6367,RHEA:47552,encoded_general_reaction,valid,cached,False,
6368,RHEA:47556,encoded_general_reaction,valid,cached,False,
6369,RHEA:47560,encoded_general_reaction,valid,cached,False,
6370,RHEA:47564,encoded_general_reaction,valid,cached,False,
6371,RHEA:47568,encoded_general_reaction,valid,cached,False,
6372,RHEA:47572,encoded_general_reaction,valid,cached,False,
6373,RHEA:47576,encoded_general_reaction,valid,cached,False,
6374,RHEA:47580,encoded_general_reaction,valid,cached,False,
6375,RHEA:47588,encoded_general_reaction,valid,cached,False,
6376,RHEA:47592,encoded_general_reaction,valid,cached,False,
6377,RHEA:47600,encoded_general_reaction,valid,cached,False,
6378,RHEA:47608,encoded_general_reaction,valid,cached,False,
6379,RHEA:47612,encoded_general_reaction,valid,cached,False,
6380,RHEA:47616,encoded_general_reaction,valid,cached,False,
6381,RHEA:47620,encoded_general_reaction,valid,cached,False,
6382,RHEA:47624,encoded_general_reaction,valid,cached,False,
6383,RHEA:47628,encoded_general_reaction,valid,cached,False,
6384,RHEA:47632,encoded_general_reaction,valid,cached,False,
6385,RHEA:47636,encoded_general_reaction,valid,cached,False,
6386,RHEA:47640,encoded_general_reaction,valid,cached,False,
6387,RHEA:47644,encoded_general_reaction,valid,cached,False,
6388,RHEA:47648,encoded_general_reaction,valid,cached,False,
6389,RHEA:47652,encoded_general_reaction,valid,cached,False,
6390,RHEA:47656,encoded_general_reaction,valid,cached,False,
6391,RHEA:47660,encoded_general_reaction,valid,cached,False,
6392,RHEA:47664,encoded_general_reaction,valid,cached,False,
6393,RHEA:47668,encoded_general_reaction,valid,cached,False,
6394,RHEA:47672,encoded_general_reaction,valid,cached,False,
6395,RHEA:47676,encoded_general_reaction,valid,cached,False,
6396,RHEA:47680,encoded_general_reaction,valid,cached,False,
6397,RHEA:47688,encoded_general_reaction,valid,cached,False,
6398,RHEA:47692,encoded_general_reaction,valid,cached,False,
6399,RHEA:47696,encoded_general_reaction,valid,cached,False,
6400,RHEA:47700,encoded_general_reaction,valid,cached,False,
6401,RHEA:47704,encoded_general_reaction,valid,cached,False,
6402,RHEA:47708,encoded_general_reaction,valid,cached,False,
6403,RHEA:47712,encoded_general_reaction,valid,cached,False,
6404,RHEA:47716,encoded_general_reaction,valid,cached,False,
6405,RHEA:47720,encoded_general_reaction,valid,cached,False,
6406,RHEA:47724,encoded_general_reaction,valid,cached,False,
6407,RHEA:47728,encoded_general_reaction,valid,cached,False,
6408,RHEA:47732,encoded_general_reaction,valid,cached,False,
6409,RHEA:47736,encoded_general_reaction,valid,cached,False,
6410,RHEA:47740,encoded_general_reaction,valid,cached,False,
6411,RHEA:47744,encoded_general_reaction,valid,cached,False,
6412,RHEA:47752,encoded_general_reaction,valid,cached,False,
6413,RHEA:47756,encoded_general_reaction,valid,cached,False,
6414,RHEA:47760,encoded_general_reaction,valid,cached,False,
6415,RHEA:47764,encoded_general_reaction,valid,cached,False,
6416,RHEA:47768,encoded_general_reaction,valid,cached,False,
6417,RHEA:47772,encoded_general_reaction,valid,cached,False,
6418,RHEA:47776,encoded_general_reaction,valid,cached,False,
6419,RHEA:47780,encoded_general_reaction,valid,cached,False,
6420,RHEA:47784,encoded_general_reaction,valid,cached,False,
6421,RHEA:47788,encoded_general_reaction,valid,cached,False,
6422,RHEA:47792,encoded_general_reaction,valid,cached,False,
6423,RHEA:47796,encoded_general_reaction,valid,cached,False,
6424,RHEA:47800,encoded_general_reaction,valid,cached,False,
6425,RHEA:47804,encoded_general_reaction,valid,cached,False,
6426,RHEA:47808,encoded_general_reaction,valid,cached,False,
6427,RHEA:47812,encoded_general_reaction,valid,cached,False,
6428,RHEA:47816,encoded_general_reaction,valid,cached,False,
6429,RHEA:47820,encoded_general_reaction,valid,cached,False,
6430,RHEA:47828,encoded_general_reaction,valid,cached,False,
6431,RHEA:47832,encoded_general_reaction,valid,cached,False,
6432,RHEA:47836,encoded_general_reaction,valid,cached,False,
6433,RHEA:47840,encoded_general_reaction,valid,cached,False,
6434,RHEA:47844,encoded_general_reaction,valid,cached,False,
6435,RHEA:47848,encoded_general_reaction,valid,cached,False,
6436,RHEA:47852,encoded_general_reaction,valid,cached,False,
6437,RHEA:47856,encoded_general_reaction,valid,cached,False,
6438,RHEA:47864,encoded_general_reaction,valid,cached,False,
6439,RHEA:47868,encoded_general_reaction,valid,cached,False,
6440,RHEA:47872,encoded_general_reaction,valid,cached,False,
6441,RHEA:47876,encoded_general_reaction,valid,cached,False,
6442,RHEA:47880,encoded_general_reaction,valid,cached,False,
6443,RHEA:47884,encoded_general_reaction,valid,cached,False,
6444,RHEA:47888,encoded_general_reaction,valid,cached,False,
6445,RHEA:47892,encoded_general_reaction,valid,cached,False,
6446,RHEA:47896,encoded_general_reaction,valid,cached,False,
6447,RHEA:47900,encoded_general_reaction,valid,cached,False,
6448,RHEA:47904,encoded_general_reaction,valid,cached,False,
6449,RHEA:47908,encoded_general_reaction,valid,cached,False,
6450,RHEA:47912,encoded_general_reaction,valid,cached,False,
6451,RHEA:47916,encoded_general_reaction,valid,cached,False,
6452,RHEA:47924,encoded_general_reaction,valid,cached,False,
6453,RHEA:47928,encoded_general_reaction,valid,cached,False,
6454,RHEA:47932,encoded_general_reaction,valid,cached,False,
6455,RHEA:47936,encoded_general_reaction,valid,cached,False,
6456,RHEA:47940,encoded_general_reaction,valid,cached,False,
6457,RHEA:47944,copied_reference_feature,precomputed,precomputed,False,
6458,RHEA:47948,encoded_general_reaction,valid,cached,False,
6459,RHEA:47952,encoded_general_reaction,valid,cached,False,
6460,RHEA:47956,encoded_general_reaction,valid,cached,False,
6461,RHEA:47960,encoded_general_reaction,valid,cached,False,
6462,RHEA:47964,encoded_general_reaction,valid,cached,False,
6463,RHEA:47968,encoded_general_reaction,valid,cached,False,
6464,RHEA:47972,encoded_general_reaction,valid,cached,False,
6465,RHEA:47984,encoded_general_reaction,valid,cached,False,
6466,RHEA:47988,encoded_general_reaction,valid,cached,False,
6467,RHEA:47992,encoded_general_reaction,valid,cached,False,
6468,RHEA:47996,encoded_general_reaction,valid,cached,False,
6469,RHEA:48000,encoded_general_reaction,valid,cached,False,
6470,RHEA:48004,encoded_general_reaction,valid,cached,False,
6471,RHEA:48008,encoded_general_reaction,valid,cached,False,
6472,RHEA:48012,encoded_general_reaction,valid,cached,False,
6473,RHEA:48016,encoded_general_reaction,valid,cached,False,
6474,RHEA:48020,encoded_general_reaction,valid,cached,False,
6475,RHEA:48024,encoded_general_reaction,valid,cached,False,
6476,RHEA:48028,encoded_general_reaction,valid,cached,False,
6477,RHEA:48064,encoded_general_reaction,valid,cached,False,
6478,RHEA:48068,encoded_general_reaction,valid,cached,False,
6479,RHEA:48072,encoded_general_reaction,valid,cached,False,
6480,RHEA:48076,encoded_general_reaction,valid,cached,False,
6481,RHEA:48080,encoded_general_reaction,valid,cached,False,
6482,RHEA:48096,encoded_general_reaction,valid,cached,False,
6483,RHEA:48100,encoded_general_reaction,valid,cached,False,
6484,RHEA:48104,encoded_general_reaction,valid,cached,False,
6485,RHEA:48108,encoded_general_reaction,valid,cached,False,
6486,RHEA:48120,encoded_general_reaction,valid,cached,False,
6487,RHEA:48124,encoded_general_reaction,valid,cached,False,
6488,RHEA:48128,encoded_general_reaction,valid,cached,False,
6489,RHEA:48132,encoded_general_reaction,valid,cached,False,
6490,RHEA:48136,encoded_general_reaction,valid,cached,False,
6491,RHEA:48140,encoded_general_reaction,valid,cached,False,
6492,RHEA:48172,encoded_general_reaction,valid,cached,False,
6493,RHEA:48176,encoded_general_reaction,valid,cached,False,
6494,RHEA:48180,encoded_general_reaction,valid,cached,False,
6495,RHEA:48184,encoded_general_reaction,valid,cached,False,
6496,RHEA:48188,encoded_general_reaction,valid,cached,False,
6497,RHEA:48192,encoded_general_reaction,valid,cached,False,
6498,RHEA:48196,encoded_general_reaction,valid,cached,False,
6499,RHEA:48200,encoded_general_reaction,valid,cached,False,
6500,RHEA:48204,encoded_general_reaction,valid,cached,False,
6501,RHEA:48208,encoded_general_reaction,valid,cached,False,
6502,RHEA:48212,encoded_general_reaction,valid,cached,False,
6503,RHEA:48216,encoded_general_reaction,valid,cached,False,
6504,RHEA:48220,encoded_general_reaction,valid,cached,False,
6505,RHEA:48224,encoded_general_reaction,valid,cached,False,
6506,RHEA:48228,encoded_general_reaction,valid,cached,False,
6507,RHEA:48232,encoded_general_reaction,valid,cached,False,
6508,RHEA:48240,encoded_general_reaction,valid,cached,False,
6509,RHEA:48244,encoded_general_reaction,valid,cached,False,
6510,RHEA:48248,encoded_general_reaction,valid,cached,False,
6511,RHEA:48256,encoded_general_reaction,valid,cached,False,
6512,RHEA:48260,encoded_general_reaction,valid,cached,False,
6513,RHEA:48272,encoded_general_reaction,valid,cached,False,
6514,RHEA:48276,encoded_general_reaction,valid,cached,False,
6515,RHEA:48280,encoded_general_reaction,valid,cached,False,
6516,RHEA:48288,encoded_general_reaction,valid,cached,False,
6517,RHEA:48292,encoded_general_reaction,valid,cached,False,
6518,RHEA:48296,encoded_general_reaction,valid,cached,False,
6519,RHEA:48300,encoded_general_reaction,valid,cached,False,
6520,RHEA:48304,encoded_general_reaction,valid,cached,False,
6521,RHEA:48308,encoded_general_reaction,valid,cached,False,
6522,RHEA:48312,encoded_general_reaction,valid,cached,False,
6523,RHEA:48316,encoded_general_reaction,valid,cached,False,
6524,RHEA:48320,encoded_general_reaction,valid,cached,False,
6525,RHEA:48324,encoded_general_reaction,valid,cached,False,
6526,RHEA:48328,encoded_general_reaction,valid,cached,False,
6527,RHEA:48332,encoded_general_reaction,valid,cached,False,
6528,RHEA:48336,encoded_general_reaction,valid,cached,False,
6529,RHEA:48340,encoded_general_reaction,valid,cached,False,
6530,RHEA:48344,encoded_general_reaction,valid,cached,False,
6531,RHEA:48348,encoded_general_reaction,valid,cached,False,
6532,RHEA:48352,encoded_general_reaction,valid,cached,False,
6533,RHEA:48356,encoded_general_reaction,valid,cached,False,
6534,RHEA:48360,encoded_general_reaction,valid,cached,False,
6535,RHEA:48364,encoded_general_reaction,valid,cached,False,
6536,RHEA:48368,encoded_general_reaction,valid,cached,False,
6537,RHEA:48372,encoded_general_reaction,valid,cached,False,
6538,RHEA:48376,encoded_general_reaction,valid,cached,False,
6539,RHEA:48380,encoded_general_reaction,valid,cached,False,
6540,RHEA:48384,encoded_general_reaction,valid,cached,False,
6541,RHEA:48388,encoded_general_reaction,valid,cached,False,
6542,RHEA:48392,encoded_general_reaction,valid,cached,False,
6543,RHEA:48396,encoded_general_reaction,valid,cached,False,
